가람산성,한,수,2010/03/10,6,국3,09,지용훈,이선호,볼포니,커맬라,21,3,2,7,0,1,134052000,60,20000
가루다,미,암,2012/03/24,4,외3,36,김양선,윤우환,샤프휴머,BALDSKI'S FINESSE,18,1,1,11,1,1,56920000,55,5000
가문의축제,한,거,2011/02/17,5,국2,18,박대흥,김원숙,비와신세이키,가문영광,13,4,2,4,2,0,214050000,72,0
가문트릭,한,수,2012/03/01,4,국6,99,휴양마,이상승,원쿨캣,가문후예,7,0,1,7,0,1,6250000,0,35000
가속돌풍,한,거,2013/02/05,3,국6,25,강명준,김지훈,엑스플로잇,영웅전사,0,0,0,0,0,0,0,0,30000
가속불패,한,거,2012/03/23,4,국3,99,휴양마,(주)자성실업,사이코배블,허니비,8,4,2,5,2,2,125750000,61,0
가속비상,미,거,2010/04/03,6,외1,17,김점오,명인환,D'WILDCAT,PYRITE BONDS,29,2,6,9,2,1,236190000,92,39134
가이스타트,한,거,2011/05/10,5,국3,10,정호익,김근영,사쿠라시킹,틴젤비츠,23,1,6,9,0,1,139060000,61,0
가이아선더,한,수,2013/02/21,3,국5,01,박종곤,이웅열,원쿨캣,나우코프위드디스,5,1,1,5,1,1,47000000,28,45000
갈꽃비,한,암,2012/05/17,4,국5,47,황영원,조금제,사쿠라시킹,래티히원더,12,1,1,12,1,1,31200000,24,30000
갈라캣,미,수,2011/05/07,5,외3,21,임봉춘,이수근,D'WILDCAT,FROM BEHIND,23,0,2,8,0,0,62360000,56,22000
갈색바람,한,암,2012/02/23,4,국4,99,휴양마,강용식,어드마이어돈,오마이크릭,17,2,1,11,1,1,76280000,39,0
갈색전령,미,거,2012/04/07,4,외3,46,양재철,김성진,SILVER TRAIN,LAST OASIS,15,1,1,11,1,1,57200000,51,45210
감동비행,한,거,2010/01/30,6,국3,46,양재철,함춘,호크윙,감동적,33,2,2,7,0,0,84235000,51,35000
감동의비상,한,암,2013/03/10,3,국미,19,곽영효,설정자,피코센트럴,풀드여,0,0,0,0,0,0,0,0,40000
감동의챔피언,한,수,2012/04/25,4,국4,29,배휴준,김양호,이터널챔피언,챌린지퀸,10,2,3,8,2,2,73700000,41,0
강남굴,한,수,2012/04/04,4,국5,31,김효섭,장철환,어드마이어돈,쿨링크,8,1,2,7,1,1,35650000,31,0
강남스타,미,수,2011/03/30,5,외4,48,김대근,고광숙,GAFF,APPROPRE,29,0,0,12,0,0,42100000,46,46508
강대강,한,거,2013/05/10,3,국6,25,강명준,권인택,델라고브롬,스페셜레드,3,0,0,3,0,0,3000000,0,0
강성대국,한,수,2013/02/19,3,국4,17,김점오,박양호,인그란디어,포토스톤,7,3,0,7,3,0,71500000,44,50000
강자,한,수,2011/03/01,5,국1,99,휴양마,최현기,비카,하이니윈즈,28,3,7,9,0,1,237375000,82,70000
강자승,한,암,2012/02/20,4,국6,25,강명준,베스트샤인조합,원쿨캣,코리안경축,13,0,0,13,0,0,4500000,0,25000
강자탄생,한,거,2013/02/06,3,국6,99,휴양마,최현기,피코센트럴,치솟아,4,0,0,4,0,0,0,0,45000
강철백두,뉴,거,2012/11/14,4,외미,99,휴양마,허건호,ANY SUGGESTION,GRASSE,0,0,0,0,0,0,0,0,28528
강철시대,한,수,2013/02/25,3,국5,23,유재길,허건호,호크윙,레드머리너,6,0,2,6,0,2,18600000,26,20000
강철제왕,미,거,2013/02/04,3,외4,02,손영표,이기훈,DANCE WITH RAVENS,REBEL CREEK,3,0,0,3,0,0,0,42,34554
