가나도라,한(포),암,2015/03/22,2,국6,99,휴양마,조창규,I WANT REVENGE,돈스피치,1,0,0,1,0,0,880000,0,0
가라가라가,한,수,2015/05/12,2,국미,31,강환민,서창식,엑톤파크,키스어브선더,0,0,0,0,0,0,0,0,0
가면무도회,미,암,2014/03/07,3,외4,21,임봉춘,윤우환,U S RANGER,UNTAMED PASSION,7,0,0,5,0,0,0,36,65000
가속대장,한,수,2014/03/19,3,국6,07,구자흥,코리아호스랜드,다이스댄서,최선돌파,2,0,0,2,0,0,0,0,0
가속불패,한,거,2012/03/23,5,국1,99,휴양마,(주)자성실업,사이코배블,허니비,17,7,3,4,1,0,351950000,95,0
가속신화,한,암,2014/02/05,3,국6,12,서범석,(주)늘푸른목장,록하드텐,스톱앤드채트,3,0,0,3,0,0,2860000,0,30000
가온챔프,한,수,2015/04/21,2,국5,22,안병기,김기종,엑톤파크,루비퀸,1,1,0,1,1,0,34200000,32,0
가을의전설,호,수,2013/10/16,4,외1,20,배대선,고영희,CASINO PRINCE,CHINESE WHISPERS,15,5,0,11,5,0,225150000,86,35000
가이아선더,한,수,2013/02/21,4,국2,01,박종곤,이웅열,원쿨캣,나우코프위드디스,22,4,4,10,0,0,235050000,69,0
가자가자,한,암,2014/03/27,3,국6,99,휴양마,조건진,제이에스홀드,미소피아,5,0,0,5,0,0,0,0,0
갈라캣,미,수,2011/05/07,6,외3,21,임봉춘,이수근,D'WILDCAT,FROM BEHIND,43,1,4,12,0,0,172610000,59,22000
갈표범,호,거,2014/09/09,3,외4,05,우창구,정기환,GLOBETROTTER,GOLDEN ASCENT,3,0,0,3,0,0,0,40,0
감격의순간,한,암,2014/03/30,3,국3,05,우창구,이보원,캐피털스팬딩,리버브룩,4,3,1,4,3,1,88200000,57,0
갑오드림,한,암,2015/05/24,2,국6,54,박천서,김평갑,메니피,드림러너,0,0,0,0,0,0,0,0,0
강대강,한,거,2013/05/10,4,국4,04,박윤규,권인택,델라고브롬,스페셜레드,21,2,4,9,1,2,97200000,45,0
강산의아침,한,수,2015/04/18,2,국6,48,김대근,최상섭,피스룰즈,와일드우드레이디,0,0,0,0,0,0,0,0,0
강서으뜸,한,수,2015/02/16,2,국6,42,이관호,(주)디알엠씨티,한센,그레이트브리지,1,0,0,1,0,0,0,0,0
강성대국,한,수,2013/02/19,4,국1,17,김점오,박양호,인그란디어,포토스톤,21,7,4,10,2,3,343000000,88,0
강철시대,한,수,2013/02/25,4,국4,23,유재길,허건호,호크윙,레드머리너,21,2,3,10,2,1,102600000,48,0
강촌의별,한,암,2015/03/16,2,국미,48,김대근,최상섭,채플로열,일루시브로시,0,0,0,0,0,0,0,0,0
강토마,한,거,2015/04/20,2,국미,99,휴양마,김광명,테스타마타,무한신조,0,0,0,0,0,0,0,0,40000
강톨이,한(포),거,2012/03/03,5,국2,45,김순근,김형근,SUPER SAVER,말라베이,23,5,1,10,1,0,205070000,68,0
강화총각,한,수,2015/04/17,2,국미,99,휴양마,서운석,피스룰즈,미러클윈,0,0,0,0,0,0,0,0,42000
개나리,캐,암,2013/04/23,4,외1,18,박대흥,김원숙,PHILANTHROPIST,HAPPY TO BE HOME,15,3,5,7,0,2,282700000,93,73222
개척자,한,거,2013/03/25,4,국5,04,박윤규,박덕희,시에로골드,그레이톰보이,13,1,0,8,1,0,26340000,30,0
개천의용,한,암,2014/03/16,3,국4,33,서인석,임총재,샤프휴머,탐라비바리,8,2,1,8,2,1,58000000,38,0
갤럭시파워,한,수,2015/06/17,2,국6,07,구자흥,이관형,메니피,미스메리트,0,0,0,0,0,0,0,0,0
거북이만세,한,암,2015/04/02,2,국6,50,박재우,강용식,와이와이와이,빅터헌터,2,0,0,2,0,0,2860000,0,0
거센마풍,한,암,2015/05/28,2,국6,53,김동철,유희태,한센,어레스티드레이디,1,0,0,1,0,0,7800000,0,0
검령,한,수,2013/03/20,4,국3,41,신삼영,드림커뮤니티,메이세이오페라,별기,16,3,4,7,1,3,146800000,58,0
검빛강자,한,거,2013/05/20,4,국2,99,휴양마,박복용,인그란디어,탄디아,15,6,0,7,5,0,278350000,77,0
검진,한,암,2013/03/02,4,국4,99,휴양마,드림커뮤니티,볼포니,막크스걸,23,0,5,11,0,2,75500000,38,0
검행,미,수,2014/05/18,3,외4,27,박병일,드림커뮤니티,LOOKIN AT LUCKY,DOUBLE DOUBLEVILLE,5,0,0,5,0,0,10800000,43,0
겨리,미,수,2014/04/15,3,외4,41,신삼영,최현우,GEMOLOGIST,TOP TEN LIST,10,0,0,8,0,0,31800000,42,0
경주불패,미,거,2014/04/19,3,외3,45,김순근,김호선,BELLAMY ROAD,FRIEND OF A FRIEND,6,2,2,6,2,2,102150000,63,0
경주제국,미,거,2015/04/17,2,외4,99,휴양마,삼정,콩코드포인트,PEACE PLEDGE,0,0,0,0,0,0,0,42,47617
고스트퀸,한,암,2015/02/26,2,국미,04,박윤규,변영남,인그란디어,온누리플라자,0,0,0,0,0,0,0,0,0
고스트타운,한,수,2014/03/27,3,국3,21,임봉춘,(주)나스카,오피서,스톰로우즈,12,3,1,10,3,1,98000000,51,0
곤설,한,거,2012/04/15,5,국5,12,서범석,지원철,오피서,건곤청기,29,0,3,11,0,1,32000000,25,0
골드레그,한,거,2014/02/28,3,국5,20,배대선,이수홍,리미트리스비드,브라이트밸리,7,1,1,7,1,1,20760000,31,0
골드마운틴,한(포),거,2012/03/03,5,국1,15,박희철,이미경,SUMMER BIRD,프라이빗부트,34,7,3,12,0,1,394950000,84,0
골드몬트,한,거,2014/03/13,3,국6,99,휴양마,정세능,샤프휴머,로즈몬트호프,4,0,0,4,0,0,0,0,0
골드뮤직,한,거,2013/05/08,4,국3,19,곽영효,이미경,엑스플로잇,스트리트골드,15,3,4,7,0,3,191750000,62,0
골드삭스,미,거,2013/04/09,4,외4,31,강환민,김창식,MUNNINGS,CATOFMINE,18,0,1,12,0,1,10000000,32,0
골드세븐,호,수,2013/10/16,4,외4,99,휴양마,이수홍,ALL AMERICAN,LADY ICE,12,0,1,8,0,1,12600000,36,50000
골드스타힐스,한,암,2014/03/19,3,국4,33,서인석,서운석,캐피털스팬딩,러브리메모리즈,14,2,1,12,2,1,72400000,36,0
골드스탁,한,암,2014/04/10,3,국6,99,휴양마,이수홍,피스룰즈,장자강,11,0,0,9,0,0,6480000,0,0
골드스트리트,한,암,2015/02/20,2,국미,19,곽영효,이효선,윈체스터,실버스트리스,0,0,0,0,0,0,0,0,0
골드시나,한,암,2014/05/09,3,국4,24,서홍수,허도행,와이와이와이,보니비,11,2,3,11,2,3,77600000,46,0
골드웨이브,한,암,2012/05/03,5,국2,08,최용구,이종욱,볼포니,금빛유혹,26,4,6,7,0,1,276580000,71,0
골드위너,한,암,2014/05/03,3,국6,19,곽영효,양수화,호크윙,시어브릴리언스,3,0,0,2,0,0,0,0,0
골드패션,한,암,2013/02/28,4,국4,19,곽영효,윤훈열,시에로골드,하이패션부츠,27,4,1,11,1,1,152700000,49,0
골드호라,미,암,2012/04/28,5,외3,99,휴양마,김종욱,BROTHER DEREK,HORAH,31,1,4,8,0,3,141150000,60,0
골든게이트,한,거,2014/05/02,3,국2,05,우창구,이보원,샤프휴머,신천여걸,13,5,4,11,5,3,246300000,70,0
골든러너,한,암,2015/04/04,2,국6,08,최용구,이종욱,캐피털스팬딩,스웨일즈파크,3,0,0,3,0,0,0,0,0
골든미사일,한,암,2014/03/27,3,국5,99,휴양마,오호극,어드마이어돈,마이유제니아,10,1,0,8,1,0,16540000,29,5000
골든바스카,한,수,2013/03/27,4,국5,99,휴양마,요시다 가츠미,샤프휴머,홍상어,7,2,0,5,2,0,36550000,35,65000
골든스카이,한,암,2015/04/11,2,국미,12,서범석,무라카미 켄세이,엑스플로잇,벌라이언트퀸,0,0,0,0,0,0,0,0,0
골든스텝,한,거,2014/05/02,3,국3,08,최용구,송용만,니혼필로닐,리터러리라이트,9,3,3,8,3,3,104540000,52,0
골든스파크,한,암,2015/05/09,2,국미,05,우창구,우동희,사이먼퓨어,제이슨즈젬,0,0,0,0,0,0,0,0,0
골든웨딩,한,암,2015/05/10,2,국6,48,김대근,박성식,탐라에이스,팜프린세스,1,0,0,1,0,0,0,0,0
골든포르테,한,수,2015/05/01,2,국미,46,양재철,함춘,버스터즈데이드림,패리실튼,0,0,0,0,0,0,0,0,0
골디어스,한,암,2012/04/18,5,국5,02,손영표,정안,피코센트럴,빅디퍼런스,14,2,1,7,2,0,39000000,34,0
공산,한,암,2015/04/10,2,국미,44,김학수,이혜란,테스타마타,아르누보,0,0,0,0,0,0,0,0,0
공작명왕,한,암,2012/03/08,5,국4,40,송문길,(주)나스카,메니피,레지,26,2,1,6,1,1,70180000,37,0
공주사랑,한,암,2015/03/05,2,국6,99,휴양마,최임규,선더모카신,별기,1,0,0,1,0,0,0,0,0
과속돌풍,한,암,2013/03/31,4,국5,19,곽영효,금악목장,볼포니,차차,19,2,2,6,0,0,81800000,33,0
과천볼트,호,거,2014/10/17,3,외4,52,김동균,정기환,TOORAK TOFF,MARCIA PROBA,7,0,0,7,0,0,15600000,39,34010
과천비행,한,수,2013/05/04,4,국6,02,손영표,김채형,포리스트캠프,레이디디그니티,2,0,0,2,0,0,0,0,0
과천원더,한,수,2013/05/04,4,국4,21,임봉춘,박치문,니혼필로닐,원더원더,23,1,6,12,1,4,101550000,47,28800
과천의함성,한(포),거,2014/02/04,3,국3,42,이관호,황의영,E Z'S GENTLEMAN,더캣,14,3,3,9,1,2,148650000,63,0
과천투혼,한,수,2014/04/14,3,국5,99,휴양마,고양진,피스룰즈,메이크마인미니,7,0,2,7,0,2,13720000,28,0
과천히어로,한,거,2015/04/27,2,국6,99,휴양마,김윤구,홍지,일보경천,0,0,0,0,0,0,0,0,28500
관악함성,미,거,2014/04/04,3,외4,99,휴양마,황의영,BENNY THE BULL,ESKIMO MOM,10,0,0,10,0,0,4000000,32,0
광마힐,한,암,2014/03/01,3,국4,41,신삼영,안병렬,엑스플로잇,조이라이드,11,2,1,11,2,1,48960000,38,0
광명사랑,한,수,2013/04/29,4,국5,22,안병기,안병렬,호크윙,은빛투혼,17,1,0,8,1,0,23600000,29,0
광복칠십,미,수,2013/04/20,4,외1,14,이신영,이수홍,BLUEGRASS CAT,FILLIE BY THE BAY,19,6,1,8,1,0,348350000,96,0
광야드림,한,수,2015/04/24,2,국6,25,전승규,부창클럽,광야제일,드림윙즈,0,0,0,0,0,0,0,0,0
광야불기둥,한,암,2014/02/27,3,국4,99,휴양마,이종천,피스룰즈,미소수프,10,1,2,10,1,2,46200000,39,0
광야폴리스,한,거,2014/05/08,3,국6,39,허재영,홍종운,맘보트레인,라피네,5,0,0,5,0,0,10760000,0,0
광양돌풍,한(포),거,2013/03/10,4,국3,19,곽영효,구본순,콜로넬존,태미즈빅트리스,12,3,5,3,1,0,152750000,64,0
광폭주행,한,수,2015/03/07,2,국6,01,박종곤,유희태,와이와이와이,메니체리,0,0,0,0,0,0,0,0,0
구름손짓해,한,거,2015/05/03,2,국6,22,안병기,우태율,포리스트캠프,스타어브아바,1,0,0,1,0,0,0,0,0
구만석,한,거,2009/04/27,8,국1,21,임봉춘,박정웅,비카,퍼펙트스톰,57,12,8,9,1,0,982544000,90,0
구통사,한(포),거,2014/02/11,3,국3,25,전승규,소태영,SPRING AT LAST,로열치어,9,4,0,9,4,0,135150000,65,0
굳세어라,한,암,2015/02/05,2,국미,21,임봉춘,피닉스,인그란디어,북해의별,0,0,0,0,0,0,0,0,0
굿루루,미,암,2013/05/11,4,외4,13,이희영,김종욱,HENNY HUGHES,PERSIA,3,1,0,2,1,0,33600000,47,0
굿초이스,한,수,2015/05/28,2,국6,99,휴양마,박남성,테스타마타,촐룰라캣,2,0,0,2,0,0,0,0,0
굿투유,미,암,2012/01/30,5,외3,18,박대흥,김원숙,HOLD ME BACK,SABELLINA,28,0,7,8,0,3,133450000,58,50000
굿헤니,미,수,2014/05/09,3,외4,13,이희영,세계건설(주),HENNY HUGHES,CRAFTY GETAWAY,6,0,0,6,0,0,7800000,40,0
그날까지,미,수,2014/02/28,3,외3,27,박병일,이관형,MACLEAN'S MUSIC,QUEENIE CAT,4,1,0,4,1,0,39600000,52,0
그랜드돌풍,한,수,2015/05/20,2,국6,37,심승태,박정재,한센,그랜드보닛,0,0,0,0,0,0,0,0,0
그레이갤럭시,한,암,2015/04/03,2,국6,99,휴양마,미리내,한센,다이나스퍼트,2,0,1,2,0,1,20400000,0,40000
그레이드캡틴,한,거,2012/02/05,5,국2,99,휴양마,이기철,호크윙,스톰캣츠키튼,25,6,4,4,0,0,325280000,77,0
그레이삭스,한(포),암,2014/02/05,3,국3,14,이신영,김창식,PROUD CITIZEN,그리제일,10,3,1,6,1,1,218200000,55,0
그레이스시티,미,수,2014/03/25,3,외2,99,휴양마,이수근,PROUD CITIZEN,GRACIOUS SAKES,11,3,1,10,2,1,155850000,72,33000
그레이트조이,미,거,2013/03/27,4,외3,13,이희영,김종욱,CITY ZIP,NEFARIOUS,14,0,4,9,0,3,95900000,60,0
그린케이,한,암,2015/02/18,2,국5,06,홍대유,김재영b,채플로열,허드잇비포,1,1,0,1,1,0,34200000,30,0
