가람산성,한,수,2010/03/10,6,국3,09,지용훈,이선호,볼포니,커맬라,24,3,2,8,0,0,140802000,58,20000
가문의축제,한,거,2011/02/17,5,국2,18,박대흥,김원숙,비와신세이키,가문영광,14,4,2,4,1,0,214050000,72,0
가속돌풍,한,거,2013/02/05,3,국6,25,강명준,김지훈,엑스플로잇,영웅전사,2,0,1,2,0,1,8400000,0,30000
가속불패,한,거,2012/03/23,4,국2,18,박대흥,(주)자성실업,사이코배블,허니비,10,6,2,6,4,2,218150000,78,0
가속비상,미,거,2010/04/03,6,외1,17,김점오,명인환,D'WILDCAT,PYRITE BONDS,32,2,6,9,2,1,236190000,88,39134
가속신화,한,암,2014/02/05,2,국미,17,김점오,명인환,록하드텐,스톱앤드채트,0,0,0,0,0,0,0,0,30000
가속왕자,한,수,2014/03/09,2,국6,46,양재철,코리아호스랜드,인그란디어,가속왕,0,0,0,0,0,0,0,0,0
가속특급,한,암,2012/03/15,4,국6,47,황영원,코리아호스랜드,아처시티슬루,가속왕,1,0,0,1,0,0,800000,0,0
가을의전설,호,수,2013/10/16,3,외4,20,배대선,고영희,CASINO PRINCE,CHINESE WHISPERS,1,0,0,1,0,0,0,42,35000
가이스타트,한,거,2011/05/10,5,국3,10,정호익,김근영,사쿠라시킹,틴젤비츠,27,1,6,10,0,1,163060000,61,0
가이아선더,한,수,2013/02/21,3,국4,01,박종곤,이웅열,원쿨캣,나우코프위드디스,8,2,3,8,2,3,94600000,46,45000
가장먼저,한,암,2014/04/15,2,국미,54,박천서,한영석,호크윙,선더우먼,0,0,0,0,0,0,0,0,30000
갈꽃비,한,암,2012/05/17,4,국5,47,황영원,조금제,사쿠라시킹,래티히원더,16,1,1,13,1,0,32800000,21,30000
갈라캣,미,수,2011/05/07,5,외3,21,임봉춘,이수근,D'WILDCAT,FROM BEHIND,26,0,3,8,0,1,78110000,56,22000
갈색바람,한,암,2012/02/23,4,국4,99,휴양마,강용식,어드마이어돈,오마이크릭,19,3,1,10,2,1,109880000,46,0
갈색전령,미,거,2012/04/07,4,외3,46,양재철,김성진,SILVER TRAIN,LAST OASIS,18,1,1,12,1,1,60200000,51,45210
감격의순간,한,암,2014/03/30,2,국미,05,우창구,이보원,캐피털스팬딩,리버브룩,0,0,0,0,0,0,0,0,40500
감동의챔피언,한,수,2012/04/25,4,국4,29,배휴준,김양호,이터널챔피언,챌린지퀸,13,2,3,8,1,2,85100000,42,0
강남굴,한,수,2012/04/04,4,국5,99,휴양마,장철환,어드마이어돈,쿨링크,11,1,2,7,0,1,43250000,32,0
강남스타,미,수,2011/03/30,5,외4,48,김대근,고광숙,GAFF,APPROPRE,33,0,0,13,0,0,55900000,48,46508
강대강,한,거,2013/05/10,3,국6,25,강명준,권인택,델라고브롬,스페셜레드,6,0,0,6,0,0,6200000,0,0
강성대국,한,수,2013/02/19,3,국2,17,김점오,박양호,인그란디어,포토스톤,10,5,1,10,5,1,159700000,67,50000
강자,한,수,2011/03/01,5,국2,11,양희진,최현기,비카,하이니윈즈,30,3,7,7,0,0,237375000,79,70000
강자승,한,암,2012/02/20,4,국6,25,강명준,베스트샤인조합,원쿨캣,코리안경축,17,0,0,14,0,0,4500000,0,25000
강철시대,한,수,2013/02/25,3,국5,23,유재길,허건호,호크윙,레드머리너,9,0,2,9,0,2,18600000,25,20000
강철제왕,미,거,2013/02/04,3,외4,02,손영표,이기훈,DANCE WITH RAVENS,REBEL CREEK,6,0,0,6,0,0,0,38,34554
