Date,Open,High,Low,Close,Volume
2010/03/11,1670.82,1672.48,1656.48,1656.62,"529,002K"
2010/03/12,1666.59,1666.86,1653.03,1662.74,"369,512K"
2010/03/15,1663.86,1667.44,1643.51,1649.5,"343,806K"
2010/03/16,1654.52,1655.27,1642.86,1648.01,"512,564K"
2010/03/17,1663.3,1682.86,1659.64,1682.86,"606,001K"
2010/03/18,1679.21,1687.7,1675.1,1675.17,"434,503K"
2010/03/19,1682.52,1687.68,1677.62,1686.11,"441,810K"
2010/03/22,1678.51,1680.94,1664.88,1672.67,"347,596K"
2010/03/23,1685.07,1689.46,1677.91,1681.82,"414,287K"
2010/03/24,1693.56,1695.03,1678.07,1681.01,"371,518K"
2010/03/25,1680.42,1688.39,1677.05,1688.39,"389,686K"
2010/03/26,1683.96,1699.94,1680.91,1697.72,"397,620K"
2010/03/29,1681.99,1699.81,1681.44,1691.99,"339,607K"
2010/03/30,1705.51,1705.57,1693.83,1700.19,"321,044K"
2010/03/31,1702.58,1704.81,1689.92,1692.85,"328,321K"
2010/04/01,1695.3,1719.74,1695.3,1719.17,"296,992K"
2010/04/02,1723.29,1725.39,1715.56,1723.49,"355,088K"
2010/04/05,1728.27,1731.0,1711.16,1724.99,"426,894K"
2010/04/06,1732.98,1732.98,1719.14,1726.09,"420,897K"
2010/04/07,1725.31,1729.23,1722.19,1726.6,"399,748K"
2010/04/08,1722.13,1733.78,1719.51,1733.78,"362,550K"
2010/04/09,1735.0,1737.45,1710.11,1724.47,"452,531K"
2010/04/12,1730.37,1733.3,1707.92,1710.3,"416,640K"
2010/04/13,1714.96,1716.09,1699.58,1710.59,"369,616K"
2010/04/14,1720.42,1735.33,1720.42,1735.33,"431,591K"
2010/04/15,1745.52,1747.38,1729.59,1743.91,"464,868K"
2010/04/16,1742.24,1743.65,1723.28,1734.49,"381,109K"
2010/04/19,1708.39,1720.03,1700.69,1705.3,"367,560K"
2010/04/20,1715.83,1721.36,1710.18,1718.03,"522,273K"
2010/04/21,1730.37,1748.19,1729.77,1747.58,"535,040K"
2010/04/22,1737.29,1740.04,1727.61,1739.52,"528,081K"
2010/04/23,1747.92,1748.46,1732.88,1737.03,"463,207K"
2010/04/26,1745.98,1757.76,1745.8,1752.2,"420,566K"
2010/04/27,1748.84,1756.15,1742.27,1749.55,"432,378K"
2010/04/28,1716.17,1733.91,1714.53,1733.91,"399,810K"
2010/04/29,1738.77,1738.77,1720.67,1728.42,"446,710K"
2010/04/30,1742.32,1749.69,1739.81,1741.56,"412,070K"
2010/05/03,1735.68,1740.15,1709.81,1721.21,"414,096K"
2010/05/04,1730.57,1734.47,1714.17,1718.75,"380,986K"
2010/05/06,1679.79,1689.16,1674.11,1684.71,"448,574K"
2010/05/07,1632.45,1658.3,1625.83,1647.5,"456,385K"
2010/05/10,1661.61,1679.58,1654.41,1677.63,"383,504K"
2010/05/11,1692.4,1692.4,1661.71,1670.24,"457,059K"
2010/05/12,1678.79,1680.16,1657.67,1663.03,"453,193K"
2010/05/13,1683.76,1700.0,1682.91,1694.58,"400,383K"
2010/05/14,1685.75,1699.59,1677.44,1695.63,"432,900K"
2010/05/17,1668.57,1673.01,1644.71,1651.51,"402,483K"
2010/05/18,1662.31,1663.15,1629.35,1643.24,"493,335K"
2010/05/19,1621.32,1630.31,1601.54,1630.08,"417,503K"
2010/05/20,1624.17,1640.47,1591.93,1600.18,"358,176K"
2010/05/24,1589.83,1612.91,1585.62,1604.93,"270,820K"
2010/05/25,1585.17,1585.6,1532.68,1560.83,"475,232K"
2010/05/26,1575.29,1582.12,1549.65,1582.12,"358,160K"
2010/05/27,1565.59,1611.59,1565.4,1607.5,"357,562K"
2010/05/28,1630.14,1630.18,1606.76,1622.78,"315,905K"
2010/05/31,1625.08,1641.25,1621.09,1641.25,"299,379K"
2010/06/01,1634.55,1643.08,1623.4,1630.4,"314,095K"
2010/06/03,1643.74,1663.67,1641.77,1661.84,"308,760K"
2010/06/04,1660.99,1670.94,1658.52,1664.13,"286,093K"
2010/06/07,1628.06,1638.88,1618.57,1637.97,"300,882K"
2010/06/08,1635.01,1656.37,1630.43,1651.48,"280,288K"
2010/06/09,1653.12,1655.61,1638.38,1647.22,"315,107K"
2010/06/10,1651.92,1662.32,1643.71,1651.7,"307,927K"
2010/06/11,1674.61,1681.7,1662.75,1675.34,"369,418K"
2010/06/14,1683.29,1698.21,1681.95,1690.6,"373,941K"
2010/06/15,1687.85,1696.74,1684.52,1690.03,"347,778K"
2010/06/16,1707.98,1710.57,1694.92,1705.33,"379,960K"
2010/06/17,1707.29,1711.48,1701.28,1707.92,"369,769K"
2010/06/18,1710.4,1712.35,1701.92,1711.95,"293,742K"
2010/06/21,1728.37,1741.48,1723.77,1739.68,"391,909K"
2010/06/22,1727.96,1734.42,1723.96,1731.48,"404,657K"
2010/06/23,1722.52,1731.78,1721.41,1725.82,"371,812K"
2010/06/24,1724.85,1739.87,1721.72,1739.87,"313,775K"
2010/06/25,1721.53,1733.7,1719.08,1729.84,"303,712K"
2010/06/28,1734.53,1735.27,1726.25,1732.03,"346,985K"
2010/06/29,1735.31,1739.97,1703.47,1707.76,"381,278K"
2010/06/30,1678.54,1699.55,1675.47,1698.29,"341,735K"
2010/07/01,1687.0,1693.9,1664.54,1686.24,"327,662K"
2010/07/02,1688.95,1693.75,1667.38,1671.82,"344,945K"
2010/07/05,1675.43,1680.39,1664.22,1675.37,"356,620K"
2010/07/06,1664.87,1684.94,1650.3,1684.94,"337,490K"
2010/07/07,1685.77,1685.77,1668.61,1675.65,"345,702K"
2010/07/08,1699.17,1702.65,1692.93,1698.64,"330,725K"
2010/07/09,1708.72,1723.14,1697.61,1723.01,"471,781K"
2010/07/12,1731.73,1734.05,1724.6,1734.05,"345,884K"
2010/07/13,1737.92,1750.48,1732.85,1735.08,"412,054K"
2010/07/14,1754.43,1764.81,1754.12,1758.01,"534,459K"
2010/07/15,1754.71,1759.19,1748.98,1751.29,"392,853K"
2010/07/16,1751.2,1754.28,1736.66,1738.45,"376,493K"
2010/07/19,1719.14,1737.9,1717.97,1731.95,"282,114K"
2010/07/20,1727.38,1740.82,1724.6,1736.77,"308,028K"
2010/07/21,1752.69,1755.66,1740.11,1748.78,"375,929K"
2010/07/22,1744.7,1752.58,1732.49,1735.53,"405,179K"
2010/07/23,1756.38,1760.62,1745.04,1758.06,"372,764K"
2010/07/26,1760.1,1774.05,1758.99,1769.07,"320,599K"
2010/07/27,1775.47,1778.72,1765.42,1768.31,"361,543K"
2010/07/28,1773.69,1775.82,1764.54,1773.47,"325,704K"
2010/07/29,1770.44,1776.96,1767.96,1770.88,"348,622K"
2010/07/30,1768.24,1774.74,1754.58,1759.33,"370,940K"
2010/08/02,1771.38,1784.1,1767.6,1782.27,"332,860K"
2010/08/03,1796.0,1796.28,1784.57,1790.6,"349,328K"
2010/08/04,1795.23,1795.23,1774.48,1789.26,"335,353K"
2010/08/05,1796.63,1797.42,1773.49,1783.86,"338,135K"
2010/08/06,1782.47,1785.98,1769.46,1783.83,"336,264K"
2010/08/09,1779.38,1790.21,1776.72,1790.17,"290,699K"
2010/08/10,1792.12,1794.55,1779.57,1781.13,"301,059K"
2010/08/11,1775.34,1776.99,1754.18,1758.19,"380,356K"
2010/08/12,1731.34,1742.8,1721.75,1721.75,"359,759K"
2010/08/13,1731.15,1747.11,1725.24,1746.24,"278,600K"
2010/08/16,1735.36,1746.02,1716.86,1743.31,"314,462K"
2010/08/17,1737.36,1757.22,1734.51,1755.03,"426,997K"
2010/08/18,1763.84,1765.01,1753.68,1761.99,"371,485K"
2010/08/19,1763.6,1781.07,1762.98,1779.64,"344,946K"
2010/08/20,1769.02,1776.35,1765.58,1775.54,"362,004K"
2010/08/23,1780.59,1788.71,1766.77,1767.71,"330,335K"
2010/08/24,1757.1,1771.76,1749.11,1760.53,"401,705K"
2010/08/25,1745.77,1753.57,1734.79,1734.79,"346,278K"
2010/08/26,1744.08,1744.4,1729.76,1729.76,"303,049K"
2010/08/27,1724.0,1732.84,1719.2,1729.56,"245,581K"
2010/08/30,1749.02,1760.35,1746.21,1760.13,"247,358K"
2010/08/31,1746.85,1752.07,1736.23,1742.75,"289,492K"
2010/09/01,1751.96,1767.21,1748.3,1764.69,"305,273K"
2010/09/02,1783.22,1783.85,1767.67,1775.73,"292,784K"
2010/09/03,1780.8,1786.04,1774.95,1780.02,"312,016K"
2010/09/06,1791.76,1794.07,1784.49,1792.42,"328,107K"
2010/09/07,1792.07,1796.5,1786.37,1787.74,"316,856K"
2010/09/08,1780.48,1785.48,1770.78,1779.22,"322,531K"
2010/09/09,1786.83,1790.47,1775.07,1784.36,"367,865K"
2010/09/10,1792.75,1808.18,1791.95,1802.58,"340,652K"
2010/09/13,1812.03,1819.12,1807.59,1818.86,"386,840K"
2010/09/14,1824.78,1827.03,1810.78,1815.25,"387,030K"
2010/09/15,1817.3,1827.0,1813.09,1823.88,"338,940K"
2010/09/16,1822.35,1824.61,1811.85,1811.85,"336,254K"
2010/09/17,1823.64,1828.54,1812.05,1827.35,"317,384K"
2010/09/20,1821.52,1833.78,1818.6,1832.63,"242,696K"
2010/09/24,1830.22,1846.6,1825.8,1846.6,"274,233K"
2010/09/27,1856.42,1862.03,1851.97,1860.83,"383,634K"
2010/09/28,1859.04,1862.72,1852.52,1855.97,"357,138K"
2010/09/29,1865.27,1873.79,1864.43,1866.45,"359,928K"
2010/09/30,1870.21,1872.81,1861.18,1872.81,"353,547K"
2010/10/01,1872.39,1884.0,1868.9,1876.73,"366,197K"
2010/10/04,1884.49,1889.5,1875.93,1879.29,"392,497K"
2010/10/05,1874.1,1885.0,1868.89,1878.94,"342,730K"
2010/10/06,1897.07,1905.73,1894.02,1903.95,"392,055K"
2010/10/07,1901.2,1906.02,1893.14,1900.85,"398,965K"
2010/10/08,1900.86,1900.86,1887.98,1897.07,"374,068K"
2010/10/11,1908.55,1909.01,1885.08,1889.91,"341,188K"
2010/10/12,1892.27,1893.13,1857.93,1868.04,"315,470K"
2010/10/13,1878.58,1881.2,1866.41,1876.15,"318,752K"
2010/10/14,1886.68,1899.76,1884.45,1899.76,"375,104K"
2010/10/15,1898.85,1903.25,1893.76,1902.29,"369,334K"
2010/10/18,1904.57,1904.79,1875.42,1875.42,"372,186K"
2010/10/19,1878.98,1885.23,1857.32,1857.32,"426,766K"
2010/10/20,1844.41,1875.76,1837.08,1870.44,"367,890K"
2010/10/21,1878.51,1879.08,1858.38,1874.69,"414,874K"
2010/10/22,1882.08,1897.31,1880.25,1897.31,"348,416K"
2010/10/25,1902.51,1918.87,1899.08,1915.71,"408,170K"
2010/10/26,1913.25,1919.56,1909.27,1919.41,"351,859K"
2010/10/27,1919.48,1924.61,1902.18,1909.54,"392,949K"
2010/10/28,1909.38,1914.89,1901.8,1907.87,"348,383K"
2010/10/29,1913.61,1913.95,1875.31,1882.95,"375,835K"
2010/11/01,1889.57,1914.74,1880.25,1914.74,"343,303K"
2010/11/02,1912.28,1920.29,1907.18,1918.04,"340,827K"
2010/11/03,1931.13,1943.23,1930.11,1935.97,"358,980K"
2010/11/04,1941.56,1945.58,1936.04,1942.5,"324,776K"
2010/11/05,1962.34,1966.99,1938.57,1938.96,"401,398K"
2010/11/08,1946.76,1948.44,1930.29,1942.41,"312,654K"
2010/11/09,1943.56,1947.66,1935.38,1947.46,"298,819K"
2010/11/10,1945.73,1967.85,1945.28,1967.85,"366,013K"
2010/11/11,1966.5,1976.46,1914.73,1914.73,"373,175K"
2010/11/12,1951.35,1958.22,1899.49,1913.12,"465,469K"
2010/11/15,1918.69,1925.43,1900.25,1913.81,"303,805K"
2010/11/16,1912.11,1916.07,1890.0,1899.13,"336,328K"
2010/11/17,1877.23,1908.17,1875.34,1897.11,"293,292K"
2010/11/18,1908.38,1929.24,1904.37,1927.86,"271,425K"
2010/11/19,1936.74,1940.96,1927.81,1940.96,"292,691K"
2010/11/22,1947.01,1954.78,1939.51,1944.34,"330,550K"
2010/11/23,1938.91,1943.48,1919.15,1928.94,"377,790K"
2010/11/24,1883.92,1928.45,1882.52,1925.98,"451,503K"
2010/11/25,1934.97,1935.59,1916.16,1927.68,"323,352K"
2010/11/26,1932.78,1936.72,1893.94,1901.8,"459,214K"
2010/11/29,1904.95,1912.53,1880.58,1895.54,"299,801K"
2010/11/30,1889.89,1917.57,1889.86,1904.63,"443,688K"
2010/12/01,1907.7,1929.32,1904.71,1929.32,"339,157K"
2010/12/02,1943.71,1950.26,1940.23,1950.26,"439,005K"
2010/12/03,1960.61,1960.61,1948.51,1957.26,"438,585K"
2010/12/06,1961.23,1961.47,1946.35,1953.64,"460,284K"
2010/12/07,1955.63,1964.64,1952.56,1962.52,"639,162K"
2010/12/08,1960.3,1970.91,1953.97,1955.72,"496,386K"
2010/12/09,1963.88,1988.96,1961.68,1988.96,"448,349K"
2010/12/10,1984.11,1991.96,1979.73,1986.14,"373,855K"
2010/12/13,1993.42,1997.36,1983.93,1996.59,"385,628K"
2010/12/14,2000.6,2009.05,1996.82,2009.05,"396,589K"
2010/12/15,2009.2,2017.48,2004.06,2017.48,"490,269K"
2010/12/16,2009.86,2019.49,2002.33,2009.24,"362,506K"
2010/12/17,2018.28,2027.55,2010.75,2026.3,"503,495K"
2010/12/20,2008.14,2021.7,1996.44,2020.28,"409,153K"
2010/12/21,2035.11,2043.81,2032.66,2037.09,"370,450K"
2010/12/22,2039.35,2045.39,2035.25,2038.11,"335,352K"
2010/12/23,2042.41,2043.62,2028.78,2037.53,"341,067K"
2010/12/24,2040.64,2042.89,2027.96,2029.6,"317,438K"
2010/12/27,2024.56,2034.62,2018.75,2022.19,"282,872K"
2010/12/28,2028.41,2041.83,2026.57,2033.32,"360,188K"
2010/12/29,2028.57,2043.49,2027.52,2043.49,"282,562K"
2010/12/30,2047.82,2052.97,2041.66,2051.0,"305,881K"
2011/01/03,2063.69,2070.09,2054.83,2070.08,"354,083K"
2011/01/04,2074.56,2085.14,2069.12,2085.14,"415,907K"
2011/01/05,2083.1,2087.14,2076.92,2082.55,"386,065K"
2011/01/06,2094.35,2096.65,2066.1,2077.61,"407,829K"
2011/01/07,2073.68,2086.2,2068.66,2086.2,"335,559K"
2011/01/10,2082.29,2088.64,2069.3,2080.81,"342,637K"
2011/01/11,2079.85,2088.32,2059.67,2088.32,"410,949K"
2011/01/12,2091.7,2098.0,2085.99,2094.95,"433,264K"
2011/01/13,2097.04,2109.34,2083.8,2089.48,"424,205K"
2011/01/14,2089.7,2108.17,2076.44,2108.17,"424,721K"
2011/01/17,2112.37,2118.86,2099.84,2099.85,"428,364K"
2011/01/18,2095.85,2111.4,2093.32,2096.48,"454,895K"
2011/01/19,2106.53,2119.24,2084.08,2115.69,"425,470K"
2011/01/20,2111.41,2114.2,2102.61,2106.66,"335,462K"
2011/01/21,2103.74,2104.39,2066.82,2069.92,"395,396K"
2011/01/24,2067.32,2082.97,2064.0,2082.16,"340,241K"
2011/01/25,2092.27,2105.33,2083.8,2086.67,"420,956K"
2011/01/26,2093.59,2112.33,2092.41,2110.46,"369,360K"
2011/01/27,2115.04,2121.06,2108.53,2115.01,"358,857K"
2011/01/28,2115.69,2119.49,2095.36,2107.87,"412,955K"
2011/01/31,2080.6,2089.72,2069.73,2069.73,"320,903K"
2011/02/01,2079.92,2086.56,2071.73,2072.03,"290,811K"
2011/02/07,2102.76,2107.83,2081.73,2081.74,"285,936K"
2011/02/08,2090.47,2092.43,2066.71,2069.7,"300,332K"
2011/02/09,2077.12,2077.12,2037.3,2045.58,"333,191K"
2011/02/10,2041.07,2043.07,2008.5,2008.5,"309,760K"
2011/02/11,2010.29,2021.42,1975.47,1977.19,"317,289K"
2011/02/14,1999.09,2015.84,1986.94,2014.59,"279,515K"
2011/02/15,2018.4,2029.99,2003.58,2010.52,"275,029K"
2011/02/16,2007.08,2021.69,1989.11,1989.11,"297,634K"
2011/02/17,2002.0,2006.59,1959.71,1977.22,"340,276K"
2011/02/18,1989.24,2015.78,1981.75,2013.14,"493,969K"
2011/02/21,2014.15,2014.98,1991.7,2005.3,"324,237K"
2011/02/22,1978.34,1982.7,1958.77,1969.92,"346,087K"
2011/02/23,1962.7,1977.99,1951.75,1961.63,"308,586K"
2011/02/24,1957.63,1970.66,1945.41,1949.88,"281,574K"
2011/02/25,1956.02,1965.48,1941.15,1963.43,"306,888K"
2011/02/28,1954.4,1958.59,1935.93,1939.3,"263,869K"
2011/03/02,1922.38,1940.78,1921.34,1928.24,"207,670K"
2011/03/03,1942.24,1970.66,1941.23,1970.66,"284,829K"
2011/03/04,1989.88,2008.89,1984.15,2004.68,"334,579K"
2011/03/07,1996.48,2005.43,1978.13,1980.27,"255,919K"
2011/03/08,1984.08,2007.24,1974.73,1996.32,"304,750K"
2011/03/09,2007.79,2016.68,1991.52,2001.47,"315,357K"
2011/03/10,1999.38,2001.27,1973.88,1981.58,"288,387K"
2011/03/11,1956.34,1970.7,1949.32,1955.54,"267,174K"
2011/03/14,1949.08,1971.23,1928.99,1971.23,"388,622K"
2011/03/15,1966.82,1985.82,1882.09,1923.92,"403,890K"
2011/03/16,1951.68,1965.15,1931.38,1957.97,"284,416K"
2011/03/17,1921.59,1961.09,1919.13,1959.03,"305,714K"
2011/03/18,1963.17,1988.04,1960.49,1981.13,"291,299K"
2011/03/21,1985.47,2005.32,1985.15,2003.42,"292,260K"
2011/03/22,2012.48,2016.27,2004.36,2013.66,"304,108K"
2011/03/23,2019.18,2022.14,2005.59,2012.18,"312,568K"
2011/03/24,2022.26,2036.93,2022.08,2036.78,"295,492K"
2011/03/25,2058.35,2060.29,2041.72,2054.04,"311,218K"
2011/03/28,2054.28,2059.92,2043.99,2056.39,"285,363K"
2011/03/29,2052.87,2072.13,2050.09,2072.13,"250,467K"
2011/03/30,2075.91,2100.2,2074.26,2091.38,"316,864K"
2011/03/31,2098.09,2106.74,2089.12,2106.7,"317,892K"
2011/04/01,2107.67,2121.02,2101.83,2121.01,"337,942K"
2011/04/04,2124.37,2125.53,2103.82,2115.87,"301,801K"
2011/04/05,2118.08,2130.43,2107.78,2130.43,"327,665K"
2011/04/06,2129.13,2136.29,2119.66,2126.71,"423,048K"
2011/04/07,2133.31,2135.73,2111.54,2122.14,"382,814K"
2011/04/08,2119.01,2135.98,2118.72,2127.97,"392,842K"
2011/04/11,2127.2,2135.33,2115.89,2122.39,"316,066K"
2011/04/12,2117.21,2117.21,2088.67,2089.4,"311,138K"
2011/04/13,2091.68,2121.93,2081.98,2121.92,"348,085K"
2011/04/14,2116.49,2141.07,2109.63,2141.06,"371,732K"
2011/04/15,2136.27,2142.71,2126.59,2140.5,"356,652K"
2011/04/18,2146.83,2149.45,2128.02,2137.72,"358,281K"
2011/04/19,2117.94,2136.95,2111.6,2122.68,"375,025K"
2011/04/20,2146.38,2169.94,2138.8,2169.91,"374,320K"
2011/04/21,2190.64,2211.36,2183.52,2198.54,"415,980K"
2011/04/22,2203.04,2208.06,2190.87,2197.82,"390,812K"
2011/04/25,2205.2,2218.07,2199.27,2216.0,"354,022K"
2011/04/26,2219.47,2222.56,2196.76,2206.3,"439,336K"
2011/04/27,2225.95,2231.47,2191.82,2206.7,"423,198K"
2011/04/28,2215.42,2225.35,2194.15,2208.35,"354,850K"
2011/04/29,2211.33,2219.6,2177.8,2192.36,"364,121K"
2011/05/02,2203.09,2229.09,2202.92,2228.96,"302,491K"
2011/05/03,2224.4,2228.04,2188.11,2200.73,"375,103K"
2011/05/04,2196.9,2201.69,2173.21,2180.64,"393,736K"
2011/05/06,2153.5,2156.81,2133.97,2147.45,"344,194K"
2011/05/09,2157.95,2161.93,2136.59,2139.17,"253,934K"
2011/05/11,2161.44,2166.63,2144.94,2166.63,"378,036K"
2011/05/12,2139.24,2149.42,2122.6,2122.65,"382,254K"
2011/05/13,2133.99,2134.53,2103.06,2120.08,"397,073K"
2011/05/16,2104.67,2115.25,2097.16,2104.18,"273,619K"
2011/05/17,2103.82,2111.44,2092.32,2102.41,"300,785K"
2011/05/18,2110.7,2138.72,2106.41,2135.78,"259,991K"
2011/05/19,2141.29,2143.41,2092.61,2095.51,"283,358K"
2011/05/20,2101.45,2112.48,2084.06,2111.5,"282,777K"
2011/05/23,2100.44,2100.44,2055.71,2055.71,"292,953K"
2011/05/24,2052.44,2070.64,2048.55,2061.76,"268,517K"
2011/05/25,2073.53,2082.12,2030.68,2035.87,"344,973K"
2011/05/26,2059.93,2094.35,2056.49,2091.91,"296,695K"
2011/05/27,2087.36,2111.36,2085.24,2100.24,"272,782K"
2011/05/30,2115.27,2116.13,2085.75,2093.79,"213,193K"
2011/05/31,2104.16,2146.79,2102.77,2142.47,"303,264K"
2011/06/01,2142.67,2152.95,2132.85,2141.34,"294,708K"
2011/06/02,2098.37,2126.8,2093.97,2114.2,"248,779K"
2011/06/03,2123.47,2131.93,2108.75,2113.47,"264,108K"
2011/06/07,2093.45,2106.85,2091.26,2099.71,"246,621K"
2011/06/08,2102.97,2109.11,2068.78,2083.35,"281,368K"
2011/06/09,2076.7,2088.82,2067.58,2071.42,"283,662K"
2011/06/10,2085.85,2093.94,2045.24,2046.67,"265,874K"
2011/06/13,2030.54,2057.65,2025.42,2048.74,"218,485K"
2011/06/14,2045.22,2082.25,2040.69,2076.83,"209,519K"
2011/06/15,2087.96,2091.0,2064.82,2086.53,"229,156K"
2011/06/16,2057.16,2068.17,2043.81,2046.63,"234,158K"
2011/06/17,2057.46,2058.67,2008.84,2031.93,"282,483K"
2011/06/20,2034.35,2047.12,2017.52,2019.65,"229,184K"
2011/06/21,2041.15,2051.19,2015.86,2048.17,"278,610K"
2011/06/22,2066.91,2074.46,2059.36,2063.9,"263,839K"
2011/06/23,2048.06,2064.96,2048.06,2055.86,"259,638K"
2011/06/24,2063.92,2090.82,2062.26,2090.81,"294,102K"
2011/06/27,2076.01,2076.94,2058.4,2070.29,"246,532K"
2011/06/28,2092.94,2099.94,2062.91,2062.91,"328,640K"
2011/06/29,2097.87,2098.95,2081.71,2094.42,"256,146K"
2011/06/30,2103.59,2105.47,2091.09,2100.69,"257,291K"
2011/07/01,2120.03,2131.67,2116.68,2125.74,"273,414K"
2011/07/04,2143.24,2153.29,2141.98,2145.3,"290,459K"
2011/07/05,2149.4,2163.37,2145.87,2161.75,"284,885K"
2011/07/06,2156.94,2171.19,2155.33,2171.19,"275,940K"
2011/07/07,2167.18,2184.94,2165.15,2180.59,"355,587K"
2011/07/08,2192.83,2192.83,2173.96,2180.35,"323,024K"
2011/07/11,2167.94,2171.29,2151.84,2157.16,"240,691K"
2011/07/12,2131.07,2136.98,2107.95,2109.73,"286,417K"
2011/07/13,2117.12,2129.64,2107.63,2129.64,"306,087K"
2011/07/14,2119.06,2130.08,2105.24,2130.07,"307,418K"
2011/07/15,2123.57,2145.2,2123.0,2145.2,"272,103K"
2011/07/18,2149.97,2149.97,2121.73,2130.48,"329,001K"
2011/07/19,2127.13,2140.44,2123.43,2130.21,"303,460K"
2011/07/20,2158.88,2164.22,2149.25,2154.95,"373,914K"
2011/07/21,2153.94,2155.49,2135.66,2145.04,"362,340K"
2011/07/22,2162.0,2171.24,2153.49,2171.23,"412,964K"
2011/07/25,2154.0,2158.35,2146.99,2150.48,"341,969K"
2011/07/26,2163.08,2168.7,2148.22,2168.7,"330,151K"
2011/07/27,2152.66,2174.73,2151.84,2174.31,"297,092K"
2011/07/28,2138.61,2160.44,2138.61,2155.85,"299,515K"
2011/07/29,2159.27,2159.27,2133.21,2133.21,"328,774K"
2011/08/01,2160.09,2173.28,2158.24,2172.31,"262,846K"
2011/08/02,2152.85,2155.44,2114.75,2121.27,"350,312K"
2011/08/03,2079.19,2080.76,2056.53,2066.26,"434,482K"
2011/08/04,2067.17,2071.03,2015.23,2018.47,"356,391K"
2011/08/05,1937.17,1966.73,1920.67,1943.75,"480,968K"
2011/08/08,1916.57,1939.92,1800.0,1869.45,"571,105K"
2011/08/09,1807.88,1828.63,1684.68,1801.35,"684,991K"
2011/08/10,1877.4,1877.4,1802.29,1806.24,"486,308K"
2011/08/11,1733.92,1832.48,1733.92,1817.44,"438,895K"
2011/08/12,1844.13,1847.12,1788.97,1793.31,"468,854K"
2011/08/16,1850.53,1879.87,1848.82,1879.87,"423,450K"
2011/08/17,1868.85,1906.61,1868.6,1892.67,"430,980K"
2011/08/18,1891.82,1894.94,1833.34,1860.58,"503,354K"
2011/08/19,1789.78,1797.18,1744.86,1744.88,"503,835K"
2011/08/22,1756.59,1763.64,1704.54,1710.7,"420,268K"
2011/08/23,1735.23,1781.92,1719.97,1776.68,"428,457K"
