Date,Open,High,Low,Close,Volume
2016-05-10,39400,40200,39400,40200,457059
2016-05-11,40000,40150,39550,39700,609178
2016-05-12,39900,39900,39300,39300,570666
2016-05-13,39200,39650,39200,39650,460716
2016-05-16,39250,39950,39200,39700,519406
2016-05-17,39600,39850,39300,39700,332958
2016-05-18,39300,39600,39000,39400,676539
2016-05-19,39300,40850,39300,40700,1044731
2016-05-20,40300,40450,39500,39550,914915
2016-05-23,39600,39750,39300,39550,399220
2016-05-24,39250,39550,39100,39150,498756
2016-05-25,39550,40200,39400,40200,628036
2016-05-26,40150,40350,39350,39400,528446
2016-05-27,39450,39900,39200,39850,604973
2016-05-30,39500,39800,39300,39400,339965
2016-05-31,39300,39850,39200,39550,1270825
2016-06-01,39100,39500,39100,39100,785368
2016-06-02,39000,39100,38750,38800,684665
2016-06-03,38750,39150,38750,38800,696926
2016-06-07,39100,39600,38600,39600,989863
2016-06-08,39150,40300,39150,40300,904534
2016-06-09,40250,40800,39900,40100,1254498
2016-06-10,39700,40150,39500,39550,862665
2016-06-13,39150,39450,38800,39400,1080761
2016-06-14,39150,39200,38450,38450,880773
2016-06-15,38250,38400,37450,37700,1057891
2016-06-16,38000,38250,37500,37800,578892
2016-06-17,38100,38100,37650,37800,533940
2016-06-20,38550,38750,38000,38650,761936
2016-06-21,38450,38600,38050,38400,422564
2016-06-22,38450,38850,38250,38700,559983
2016-06-23,39000,39050,38650,38800,726718
2016-06-24,39100,39200,36900,37050,1410049
2016-06-27,37350,37650,36600,37200,1121351
2016-06-28,36400,37400,36350,37300,993049
2016-06-29,37550,37850,37150,37450,770879
2016-06-30,37950,38250,37500,38000,777122
2016-07-01,37150,38400,37150,38300,719641
2016-07-04,38350,38400,37800,38050,534322
2016-07-05,37950,38450,37750,37900,386030
2016-07-06,37700,38100,37250,37300,719469
2016-07-07,37550,37850,37500,37500,449697
2016-07-08,37200,37500,36750,37500,508186
2016-07-11,37950,37950,37550,37800,487545
2016-07-12,37850,38350,37800,38300,618648
2016-07-13,38300,38600,38100,38550,679910
2016-07-14,38500,38500,38050,38250,492574
2016-07-15,38450,39300,38350,39100,1104791
2016-07-18,38900,39100,38300,38700,713695
2016-07-19,38800,38900,38300,38850,522616
2016-07-20,38950,38950,38150,38600,645960
2016-07-21,38600,39000,38400,38900,631541
2016-07-22,39550,39850,39200,39400,1035805
2016-07-25,39400,40100,39250,40100,1083916
2016-07-26,39950,40300,39550,40000,915814
2016-07-27,40050,40600,39900,40350,781681
2016-07-28,40050,40450,39650,40200,584506
2016-07-29,40450,40450,39600,39950,700094
2016-08-01,40600,40950,40150,40650,871442
2016-08-02,40500,40600,40000,40450,516926
2016-08-03,40000,40300,39450,39450,589811
2016-08-04,39500,39700,39150,39700,460074
2016-08-05,39550,40150,39550,40100,454065
2016-08-08,40200,40900,40150,40900,1006658
2016-08-09,40900,41150,40400,40850,662158
2016-08-10,40450,40900,40400,40550,481001
2016-08-11,40750,41100,40350,40800,677015
2016-08-12,40950,41450,40750,41050,642800
2016-08-16,40750,41250,40400,40550,615313
2016-08-17,40600,41100,40450,40900,460558
2016-08-18,41100,41100,40400,40650,566771
2016-08-19,40650,40700,39850,39950,618440
2016-08-22,39850,40300,39300,40150,469242
2016-08-23,40300,40450,39900,40200,265512
2016-08-24,39800,40050,39300,39850,527806
2016-08-25,40200,40650,40000,40600,694334
2016-08-26,40250,40350,39800,40050,493799
2016-08-29,39700,40850,39700,40550,820383
2016-08-30,41000,41250,40650,40750,346531
2016-08-31,41000,41100,40350,41000,880164
2016-09-01,41250,41500,40600,41500,652273
2016-09-02,41350,41350,40450,41000,617791
2016-09-05,41500,41650,41200,41400,447025
2016-09-06,41500,41550,40750,41100,477358
2016-09-07,41150,41400,41000,41300,525519
2016-09-08,41300,41400,40700,41050,679213
2016-09-09,40700,41400,40700,41300,557045
2016-09-12,41250,41450,40700,40750,533588
2016-09-13,40800,40950,39650,40050,1044950
2016-09-19,39250,40050,39250,39850,682687
2016-09-20,40100,40100,39300,39500,864601
2016-09-21,39300,40250,39150,40050,878369
2016-09-22,40350,40350,39700,39700,515155
2016-09-23,40300,40300,39700,40100,673274
2016-09-26,40100,40500,39950,40450,465030
2016-09-27,40050,40850,39900,40550,910438
2016-09-28,40400,40700,40200,40350,666433
2016-09-29,40250,40800,40250,40600,471239
2016-09-30,40200,40700,39750,40150,779489
2016-10-04,40650,40750,40300,40700,699167
2016-10-05,40150,40750,40000,40700,481075
2016-10-06,40600,40700,39800,40400,917682
2016-10-07,40000,40200,39800,39950,667499
2016-10-10,40350,41000,40200,40900,781738
2016-10-11,41400,41800,41100,41750,879288
2016-10-12,41950,42300,41600,42100,850408
2016-10-13,41600,41900,41350,41350,605304
2016-10-14,41550,42250,41500,41950,901491
2016-10-17,42000,42600,41750,42550,993287
2016-10-18,42500,43950,42400,43900,1249175
2016-10-19,43950,44100,43150,44050,846845
2016-10-20,43400,43950,43400,43900,698517
2016-10-21,43900,44000,43550,43800,615894
2016-10-24,43800,44450,43600,43950,1141773
2016-10-25,43700,44200,43550,44150,1030438
2016-10-26,44000,44000,42800,43350,974213
2016-10-27,43450,44050,43100,43850,741847
2016-10-28,43300,43800,43250,43600,640822
2016-10-31,45000,45000,43650,43850,1182142
2016-11-01,44500,44500,43100,43600,575806
2016-11-02,42750,43450,42750,42950,791959
2016-11-03,43400,43950,43000,43400,690992
2016-11-04,43550,43550,43050,43300,613080
2016-11-07,44150,44150,43100,43400,435530
2016-11-08,43800,43800,42450,42550,680339
2016-11-09,42750,43300,41600,42100,1332341
2016-11-10,42950,44400,42850,44000,1108320
2016-11-11,45000,46250,44700,45600,2192311
2016-11-14,45700,45700,44550,45050,1213949
2016-11-15,45350,45650,44250,45150,909118
2016-11-16,45500,45500,44450,44500,1051415
2016-11-17,43700,43900,43450,43750,1011599
2016-11-18,43950,44450,43600,44150,695774
2016-11-21,44350,44350,42950,43950,668452
2016-11-22,42900,43650,42800,43150,5791871
2016-11-23,43250,44400,43200,44350,2002470
2016-11-24,44500,44600,43700,44100,801111
2016-11-25,44300,44450,43700,43950,555123
2016-11-28,43300,44150,43150,43650,699330
2016-11-29,43750,43900,43350,43700,889111
2016-11-30,43450,44450,43450,44100,1575440
2016-12-01,44550,44750,43600,43900,891693
2016-12-02,44250,44300,43800,43850,610105
2016-12-05,43500,43800,42950,43000,634703
2016-12-06,43200,43600,42900,43000,845558
2016-12-07,43800,45000,43500,44800,1575232
2016-12-08,46450,47300,45750,47300,2555332
2016-12-09,47250,47250,46550,47050,1227245
2016-12-12,47050,47500,46650,47100,759528
2016-12-13,46150,46750,45650,46150,943175
2016-12-14,46350,47550,46150,47550,736410
2016-12-15,46150,46750,46100,46200,783207
2016-12-16,46650,48000,46500,47600,1630289
2016-12-19,46550,47900,46500,47350,991767
2016-12-20,47000,47550,46700,47250,839214
2016-12-21,47950,48400,47600,47700,707367
2016-12-22,48000,48200,47000,47300,752718
2016-12-23,47600,47700,46650,46800,567662
2016-12-26,46800,47350,46650,47250,309297
2016-12-27,47500,47850,47150,47550,418019
2016-12-28,46250,46550,45750,45750,677109
2016-12-29,46200,46200,44950,45250,729372
2017-01-02,45400,45850,45000,45300,242707
2017-01-03,45600,46450,45000,46450,725090
2017-01-04,45900,47000,45800,47000,807513
2017-01-05,45700,46000,45050,45100,10173319
2017-01-06,44900,45300,44550,45300,1011346
2017-01-09,44950,45250,44850,44850,796875
2017-01-10,44800,45050,44700,44900,856358
2017-01-11,45150,45450,44800,45300,1049012
2017-01-12,45300,45450,45000,45400,866423
2017-01-13,45000,45250,44700,44800,1048020
2017-01-16,44950,46100,44900,45650,1731991
2017-01-17,45950,46600,45600,46350,1323244
2017-01-18,46350,46700,46050,46500,1855655
2017-01-19,45850,46600,45850,46500,1172214
2017-01-20,46400,46600,45950,46300,610332
2017-01-23,46000,46300,45550,45600,928338
2017-01-24,45250,45700,45100,45300,919467
2017-01-25,45650,46000,45250,45800,1155894
2017-01-26,45700,46600,45600,46250,902085
2017-01-31,46100,46800,45900,45900,829461
2017-02-01,46100,46350,45300,46100,873055
2017-02-02,46350,46350,45500,46050,739566
2017-02-03,46100,46750,45850,46200,1103787
2017-02-06,46900,47200,46450,46450,917414
2017-02-07,46700,46700,45800,46200,460634
2017-02-08,45900,46300,45650,46050,975180
2017-02-09,46100,48000,45800,46650,1647779
2017-02-10,47100,47900,47100,47500,1294908
2017-02-13,47500,47550,46800,47100,661367
2017-02-14,47250,47500,46850,47250,774627
2017-02-15,47150,47350,46650,46750,679196
2017-02-16,47150,47250,46500,46900,643389
2017-02-17,46900,47250,46550,47050,529877
2017-02-20,47300,47300,46200,46450,616027
2017-02-21,46600,47300,46450,47050,649507
2017-02-22,47400,47450,46850,47200,691596
2017-02-23,46600,47300,46600,47250,837757
2017-02-24,46900,47500,46650,46800,803946
2017-02-27,47100,47150,45700,45800,1025641
2017-02-28,45900,46700,45850,46700,1038108
2017-03-02,47500,47800,46650,47050,1520677
2017-03-03,47050,47750,46850,47150,968309
2017-03-06,47100,47450,46650,46800,962018
2017-03-07,46650,47300,46550,46950,471074
2017-03-08,46600,47500,46600,47150,743938
2017-03-09,47700,47950,46650,46650,833203
2017-03-10,46950,47350,46400,47350,724133
2017-03-13,47800,49150,47700,49050,1852240
2017-03-14,50000,50300,49150,49700,1620230
2017-03-15,49300,49900,48850,49400,802251
