Date,Open,High,Low,Close,Volume
2010-11-01,15060,15060,14860,14940,14837800
2010-11-02,14940,14960,14740,14800,16536700
2010-11-03,14800,14980,14780,14800,17874950
2010-11-04,14940,15280,14900,15260,27312500
2010-11-05,15600,15800,15500,15520,35165050
2010-11-08,15700,15760,15520,15560,13961400
2010-11-09,15680,15680,15340,15480,12801650
2010-11-10,15600,15800,15500,15800,21088000
2010-11-11,15860,15980,15340,15340,44525300
2010-11-12,15680,15800,15460,15560,28325650
2010-11-15,15720,16300,15700,16160,35892450
2010-11-16,16280,16400,16000,16220,29475050
2010-11-17,16020,16080,15900,15900,17123100
2010-11-18,15940,16100,15860,15980,13296000
2010-11-19,16160,16380,16000,16360,19355150
2010-11-22,16400,16960,16360,16960,36057400
2010-11-23,17000,17020,16680,16800,18280200
2010-11-24,16520,17040,16500,17020,31792000
2010-11-25,17060,17060,16760,16900,18359500
2010-11-26,16960,16980,16640,16740,15679300
2010-11-29,16700,16920,16620,16720,15401050
2010-11-30,16640,16920,16520,16520,21205500
2010-12-01,16480,16560,16280,16400,18777150
2010-12-02,16560,17180,16500,17180,30608400
2010-12-03,17400,17940,17340,17880,39373850
2010-12-06,17800,17980,17700,17800,16837550
2010-12-07,17740,18420,17700,18020,24906050
2010-12-08,18060,18200,17740,17760,16803250
2010-12-09,17700,18360,17680,18340,29422050
2010-12-10,18300,18380,18140,18380,12757050
2010-12-13,18380,18640,18320,18600,15359300
2010-12-14,18740,18740,18420,18580,22126100
2010-12-15,18500,18500,18200,18320,16449400
2010-12-16,18160,18380,18160,18220,11684200
2010-12-17,18280,18580,18240,18520,17297200
2010-12-20,18340,18640,18280,18640,16911750
2010-12-21,18620,18800,18500,18720,12599300
2010-12-22,18780,19060,18720,18780,16626800
2010-12-23,18720,18760,18500,18720,10985500
2010-12-24,18780,18780,18500,18500,8471650
2010-12-27,18500,18600,18300,18440,10524200
2010-12-28,18560,19000,18520,18760,15650700
2010-12-29,18700,19020,18640,18900,11918900
2010-12-30,18840,19040,18840,18980,9181500
2011-01-03,19100,19320,19000,19160,13241050
2011-01-04,19120,19220,18980,19160,13713100
2011-01-05,19100,19100,18840,18840,16787500
2011-01-06,18840,18980,18460,18600,19360400
2011-01-07,18300,18580,18280,18420,23139800
2011-01-10,18360,18560,18180,18340,18326750
2011-01-11,18340,18440,18160,18260,19550800
2011-01-12,18280,18660,18280,18600,20555800
2011-01-13,18980,18980,18340,18440,28239850
2011-01-14,18560,18680,18300,18660,15382350
2011-01-17,18900,19020,18800,18980,20582100
2011-01-18,19000,19620,18980,19380,29631350
2011-01-19,19580,20000,19320,19940,33343200
2011-01-20,19740,19800,19580,19640,15244400
2011-01-21,19520,19680,19400,19420,16666400
2011-01-24,19360,19660,19320,19420,13609350
2011-01-25,19440,19800,19420,19500,13970550
2011-01-26,19700,19980,19600,19960,13352500
2011-01-27,19900,20040,19820,19880,15367000
2011-01-28,19960,20280,19800,20200,19118950
2011-01-31,20180,20200,19620,19620,21411900
2011-02-01,19640,19900,19580,19660,13468450
2011-02-07,20040,20080,19440,19440,24252200
2011-02-08,19400,19480,19180,19220,30483500
2011-02-09,19460,19460,19020,19200,20984650
2011-02-10,19200,19300,18700,18720,30669300
2011-02-11,18700,18860,18260,18300,26489900
2011-02-14,18560,19100,18500,19060,19565800
2011-02-15,19260,19400,18940,19160,18105800
2011-02-16,19040,19400,18900,18900,15182650
2011-02-17,19060,19260,18860,19080,14348550
2011-02-18,19300,19320,19140,19200,10253850
2011-02-21,19280,19300,18840,18960,13750850
2011-02-22,18780,18960,18680,18760,12181550
2011-02-23,18500,18820,18500,18600,17193000
2011-02-24,18520,18680,18400,18580,18110900
2011-02-25,18560,18660,18460,18520,15181200
2011-02-28,18400,18680,18400,18460,16274800
2011-03-02,18280,18460,18240,18360,16134300
2011-03-03,18380,18540,18320,18460,18074200
2011-03-04,18680,18900,18540,18900,18569150
2011-03-07,18860,18860,18120,18120,31883600
2011-03-08,18220,18240,17880,17980,24905400
2011-03-09,18120,18160,17640,17800,26296300
2011-03-10,17580,17680,17320,17320,41630200
2011-03-11,17220,17520,17200,17240,26884000
2011-03-14,17600,18020,17060,18000,33325000
2011-03-15,18020,18040,17120,17200,36313200
2011-03-16,17700,17900,17440,17720,39939050
2011-03-17,17560,17800,17360,17800,22505200
2011-03-18,17840,17900,17660,17820,19166050
2011-03-21,17820,17980,17680,17800,14473500
2011-03-22,17840,17940,17400,17500,21810300
2011-03-23,17600,17600,17180,17460,25229000
2011-03-24,17600,17760,17480,17600,15392550
2011-03-25,17840,18200,17800,18200,31078100
2011-03-28,18300,18440,18180,18320,15890200
2011-03-29,18140,18320,18000,18320,17204100
2011-03-30,18320,18580,18320,18520,20685150
2011-03-31,18720,18720,18420,18640,26376550
2011-04-01,18720,18800,18540,18800,22471700
2011-04-04,18800,18900,18780,18900,16716750
2011-04-05,18960,18960,18700,18900,11922000
2011-04-06,18800,18840,18300,18460,27471850
2011-04-07,18500,18700,18100,18180,21781250
2011-04-08,18220,18280,17900,17960,25983450
2011-04-11,17960,18140,17760,17880,20582800
2011-04-12,17720,17800,17640,17640,15766950
2011-04-13,17740,18020,17600,18020,16627750
2011-04-14,18000,18000,17680,18000,25265700
2011-04-15,17960,17980,17640,17760,22274750
2011-04-18,17820,17840,17320,17340,27418700
2011-04-19,17060,17500,17060,17500,23078650
2011-04-20,17780,18320,17720,18320,32044250
2011-04-21,18600,18740,18360,18560,27071850
2011-04-22,18480,18540,18040,18080,18825450
2011-04-25,18020,18220,17780,17780,14338950
2011-04-26,17980,17980,17600,17940,19174650
2011-04-27,18340,18540,18220,18480,26379400
2011-04-28,18480,18540,17980,18000,20803400
2011-04-29,18020,18160,17600,17860,21415000
2011-05-02,18200,18740,18080,18640,32544850
2011-05-03,18720,18800,18440,18760,25366500
2011-05-04,18600,18680,18000,18300,25769850
2011-05-06,17980,18280,17900,17980,23637450
2011-05-09,18160,18220,17820,17820,13543350
2011-05-11,17780,17900,17640,17840,22363750
2011-05-12,17720,18020,17660,17700,27616100
2011-05-13,17920,18480,17800,18320,33438000
2011-05-16,18340,18380,17960,18020,16123700
2011-05-17,17940,17960,17780,17800,11549950
2011-05-18,17860,17980,17720,17860,16579300
2011-05-19,17820,17960,17600,17600,19345200
2011-05-20,17700,17740,17600,17640,11069950
2011-05-23,17540,17700,17440,17460,14056000
2011-05-24,17440,17680,17300,17300,14488500
2011-05-25,17580,17580,17060,17120,16018050
2011-05-26,17360,17600,17300,17580,13968500
2011-05-27,17480,17980,17340,17820,21477600
2011-05-30,17900,17900,17520,17680,10293600
2011-05-31,17800,18280,17720,18040,23887550
2011-06-01,18040,18240,17900,18220,15678500
2011-06-02,17880,17940,17600,17660,16582950
2011-06-03,17800,17800,17540,17700,10067100
2011-06-07,17520,17780,17380,17740,15110100
2011-06-08,17700,17800,17500,17540,12938850
2011-06-09,17540,17580,17300,17300,21511200
2011-06-10,17400,17480,17020,17020,19586600
2011-06-13,16880,17060,16760,17060,15062450
2011-06-14,17020,17460,16960,17260,10642700
2011-06-15,17320,17380,17020,17300,13283100
2011-06-16,17060,17160,16880,16960,11940550
2011-06-17,17020,17040,16060,16380,36058100
2011-06-20,16260,16280,15900,16000,23580500
2011-06-21,16000,16400,15960,16280,18844400
2011-06-22,16480,16660,16440,16520,16530400
2011-06-23,16500,16780,16400,16620,13858400
2011-06-24,16420,17080,16420,17040,23453150
2011-06-27,16940,16940,16560,16700,15207250
2011-06-28,16800,17060,16620,16640,11950100
2011-06-29,16960,16980,16640,16660,10348200
2011-06-30,16660,16700,16420,16520,16408950
2011-07-01,16860,17200,16760,17100,22133050
2011-07-04,17400,17660,17380,17560,21439450
2011-07-05,17600,17980,17560,17980,21107200
2011-07-06,17860,17960,17740,17960,11215100
2011-07-07,17960,17960,17580,17600,17861200
2011-07-08,17600,17760,17460,17700,12070450
2011-07-11,17600,17600,17240,17300,15974500
2011-07-12,17200,17220,16920,17000,12397200
2011-07-13,16960,17100,16720,16860,16430600
2011-07-14,16700,16700,16460,16620,20363350
2011-07-15,16600,16800,16420,16640,13621800
2011-07-18,16560,16600,16220,16260,18189050
2011-07-19,16120,16540,16120,16440,14537100
2011-07-20,16800,17080,16780,17020,21079150
2011-07-21,16920,17020,16640,16840,10343550
2011-07-22,17000,17120,16840,17000,12179600
2011-07-25,17000,17000,16680,16940,9496800
2011-07-26,16860,17020,16800,17000,11259900
2011-07-27,16960,16960,16720,16900,10079450
2011-07-28,16560,16800,16520,16740,13623150
2011-07-29,16920,17040,16740,16880,15089150
2011-08-01,17100,17500,17100,17400,19432400
2011-08-02,17060,17180,17000,17040,13486550
2011-08-03,16800,16880,16480,16660,20417200
2011-08-04,16780,16780,16300,16420,17307750
2011-08-05,15840,16100,15780,15780,30392500
2011-08-08,15400,15780,15200,15200,30296350
2011-08-09,15000,15060,13920,14480,49299200
2011-08-10,15200,15200,14400,14400,49244500
2011-08-11,13760,14500,13760,14160,39580150
2011-08-12,14420,14440,14000,14140,33844600
2011-08-16,14700,15000,14520,15000,30042550
2011-08-17,15020,15200,14820,15040,14649850
2011-08-18,14960,14980,14060,14180,35336000
2011-08-19,13760,13940,13440,13600,28970600
2011-08-22,13680,14040,13660,13820,20900650
2011-08-23,14000,14700,13980,14460,24617300
2011-08-24,14480,14700,14000,14160,18508650
2011-08-25,14740,14760,14420,14500,19039800
2011-08-26,14340,14680,14340,14520,10612300
2011-08-29,14840,14840,14480,14660,13001850
2011-08-30,14820,14960,14720,14840,12629600
2011-08-31,14940,14940,14620,14880,14495500
2011-09-01,15180,15760,14880,15420,35833750
2011-09-02,15300,15620,15260,15380,12915400
2011-09-05,15100,15120,14600,14620,13853900
2011-09-06,14520,14720,14200,14540,13213350
2011-09-07,14660,15560,14660,15460,17512500
2011-09-08,15600,16040,15560,15960,28730500
2011-09-09,15700,16240,15540,15600,18082650
2011-09-14,15600,15620,14820,15060,27540950
2011-09-15,15680,15680,15300,15420,21318350
2011-09-16,15880,16220,15840,15960,23811100
2011-09-19,16000,16280,15760,16160,12327650
2011-09-20,16220,16360,15920,16220,13997500
2011-09-21,16380,16560,16020,16260,17063100
2011-09-22,15920,16000,15560,15800,15331100
2011-09-23,15280,15600,15020,15160,21822900
2011-09-26,15200,15740,15180,15500,24018800
2011-09-27,16100,16100,15820,16080,16526300
2011-09-28,16480,16500,15820,16140,24316950
2011-09-29,16080,16960,16080,16740,27675450
2011-09-30,16600,16800,16220,16800,25780600
2011-10-04,16100,16640,15920,16560,32895000
2011-10-05,16480,17000,16340,16840,32102800
2011-10-06,17480,17580,16840,17100,29969000
2011-10-07,17300,17620,17000,17200,26509200
2011-10-10,17560,17700,17440,17480,17246250
2011-10-11,17700,17700,17380,17620,22915500
2011-10-12,17440,17980,17400,17960,21528500
2011-10-13,17960,17980,17620,17800,16266150
2011-10-14,17420,17880,17420,17720,10850500
2011-10-17,17800,17900,17620,17800,10675550
2011-10-18,17500,17860,17420,17660,13844300
2011-10-19,17700,17720,17400,17720,10704100
2011-10-20,17720,18400,17660,18140,28436600
2011-10-21,18400,18500,18140,18340,23307000
2011-10-24,18260,18860,18220,18820,18769250
2011-10-25,18720,19020,18700,18900,18208000
2011-10-26,18660,18920,18540,18680,12504750
2011-10-27,18580,18780,18380,18480,17443050
2011-10-28,18560,18920,18540,18900,26884350
2011-10-31,18820,19400,18660,19360,23792400
2011-11-01,19360,19980,19240,19800,30983650
2011-11-02,19400,19560,19320,19420,28454600
2011-11-03,19240,19420,19160,19340,16408700
2011-11-04,19660,20100,19640,20100,26704800
2011-11-07,19920,20000,19720,19860,14018050
2011-11-08,19720,19800,19300,19400,17069900
2011-11-09,19400,19760,19320,19700,19304250
2011-11-10,19340,19460,18700,18700,31006050
2011-11-11,18900,19680,18600,19660,24246750
2011-11-14,19760,20040,19740,19920,14136050
2011-11-15,19720,20000,19600,19920,11737100
2011-11-16,19900,20060,19460,19500,16934350
2011-11-17,19640,19840,19220,19600,12943350
2011-11-18,19420,19540,19240,19260,16310300
2011-11-21,19020,19200,18840,19000,12791900
2011-11-22,19000,19420,18860,19260,12040600
2011-11-23,18960,19200,18700,18700,15335700
2011-11-24,18440,19060,18420,18860,13680750
2011-11-25,18580,19060,18580,18940,11689400
2011-11-28,19180,19640,19160,19560,15724000
2011-11-29,19800,20100,19720,20100,27588450
2011-11-30,20000,20200,19920,20080,19579400
2011-12-01,20700,21600,20580,21480,34717150
2011-12-02,21220,21420,20800,21000,21917950
2011-12-05,21380,21460,21160,21320,14848100
2011-12-06,21140,21400,20820,20880,14528550
2011-12-07,21000,21360,20820,21120,19746900
2011-12-08,21140,21660,20920,21280,25893000
2011-12-09,20980,21480,20740,21060,13804200
2011-12-12,21260,21680,21200,21680,12163550
2011-12-13,21480,21500,21000,21000,13210000
2011-12-14,20680,20900,20500,20800,21064350
2011-12-15,20580,20720,20300,20300,16963000
2011-12-16,20420,20900,20400,20900,12263200
2011-12-19,20900,20900,19680,20140,20485300
2011-12-20,20160,20580,20140,20240,13750300
2011-12-21,20700,21140,20620,21140,20402950
2011-12-22,20900,21060,20820,21040,10634550
2011-12-23,21120,21480,21120,21360,12299050
2011-12-26,21340,21500,21320,21320,6216250
2011-12-27,21360,21600,21060,21460,11133650
2011-12-28,21460,21460,21200,21220,11023850
2011-12-29,21240,21540,21140,21160,10923900
2012-01-02,21400,21600,21300,21600,13151350
2012-01-03,21860,22100,21840,22100,16927750
2012-01-04,22100,22200,21500,21600,17103700
2012-01-05,21460,21580,21100,21100,17298400
2012-01-06,21120,21320,20600,20800,18816250
2012-01-09,20800,20820,20300,20320,19283000
2012-01-10,20420,20720,20420,20520,20414800
2012-01-11,20340,20480,20280,20420,19110150
2012-01-12,20320,20580,20220,20560,18511000
2012-01-13,20560,21000,20520,20920,14630750
2012-01-16,20800,20800,20400,20600,11614950
2012-01-17,20820,20960,20480,20720,17084400
2012-01-18,21020,21040,20440,20600,15359650
2012-01-19,20760,21440,20740,21440,22385800
2012-01-20,21800,22100,21520,22100,25550800
2012-01-25,21840,22500,21840,22280,22751300
2012-01-26,22320,22420,21880,22260,17655150
2012-01-27,22400,22500,22220,22500,12741200
2012-01-30,22580,22600,22180,22300,16354450
2012-01-31,22100,22400,21780,22140,21731350
2012-02-01,22140,22140,21560,21580,22849650
2012-02-02,21720,22080,21360,21600,22402650
2012-02-03,21420,21680,21120,21320,17801400
2012-02-06,21680,21820,21320,21480,15837500
2012-02-07,21540,21920,21460,21860,11921950
2012-02-08,21980,22000,21680,21840,11809400
2012-02-09,21740,21800,21200,21680,24005850
2012-02-10,21680,21680,21220,21240,18579100
2012-02-13,21380,21780,21340,21660,16017250
2012-02-14,21680,21780,21480,21600,12317400
2012-02-15,21960,22760,21840,22700,28522350
2012-02-16,22600,22800,22420,22700,15411800
2012-02-17,23180,23600,23120,23520,17308450
2012-02-20,23560,23880,23320,23500,14814150
2012-02-21,23500,23960,23300,23600,10808250
2012-02-22,23640,24000,23440,23940,11779250
2012-02-23,23460,23580,23020,23200,23259200
2012-02-24,23060,23720,23060,23600,14240300
2012-02-27,23480,23600,23180,23420,8273300
2012-02-28,23920,24000,23620,23700,16648100
2012-02-29,23820,24180,23820,24120,17278300
2012-03-02,24300,24340,23580,23640,18023700
2012-03-05,23800,23820,23320,23480,11175250
2012-03-06,23580,23860,23340,23600,10572850
2012-03-07,23500,23660,23300,23440,11521550
2012-03-08,23600,23720,23300,23600,20270400
2012-03-09,23820,24620,23760,24600,18228800
2012-03-12,24480,24520,24200,24200,11826950
2012-03-13,24000,24580,24000,24420,11985550
2012-03-14,24600,25100,24600,25000,18279650
2012-03-15,25020,25200,24840,25000,14038800
2012-03-16,25200,25340,24760,24760,18070200
2012-03-19,24700,25360,24680,25200,11881850
2012-03-20,25340,25540,25200,25340,11935500
2012-03-21,25200,25200,24840,24840,12913550
2012-03-22,24700,25260,24700,25160,12675450
2012-03-23,24860,25480,24860,25220,10818600
2012-03-26,25360,25500,25220,25500,9237800
2012-03-27,25700,26220,25520,26220,14186350
2012-03-28,26000,26160,25900,26040,9914550
2012-03-29,25980,25980,25600,25600,11670000
2012-03-30,25400,25600,25140,25500,15281700
2012-04-02,25500,25980,25220,25980,12582950
2012-04-03,26400,26780,26040,26700,16507900
2012-04-04,26620,27020,26300,26400,14599350
2012-04-05,26040,26700,25940,26600,12921350
2012-04-06,26540,26680,26260,26640,10289650
2012-04-09,26400,26600,26120,26340,8572600
2012-04-10,26280,26400,26140,26220,11176100
2012-04-12,25660,25980,25360,25460,25240650
2012-04-13,25300,25540,25200,25360,35409200
2012-04-16,25460,25520,25000,25180,15222400
2012-04-17,25020,25280,24820,24980,14552300
2012-04-18,25540,26040,25380,25860,17253750
2012-04-19,25840,26140,25780,26140,13156400
2012-04-20,25880,25940,25560,25640,9900550
2012-04-23,25380,25600,25240,25580,8388400
2012-04-24,25300,25720,25240,25660,13238350
2012-04-25,26080,26300,25860,26100,13821600
2012-04-26,26400,26800,26340,26800,16479500
2012-04-27,27100,27660,27020,27480,15905350
2012-04-30,27900,28180,27540,27800,15757100
2012-05-02,28200,28360,27980,28200,18420750
2012-05-03,28040,28200,27960,28020,10327050
2012-05-04,27500,27960,26980,27200,20484300
2012-05-07,26840,27060,26500,26840,18908450
2012-05-08,26960,27040,26780,26820,12048600
2012-05-09,26700,26960,26480,26620,12661700
2012-05-10,26580,26720,26440,26540,13145000
2012-05-11,26300,26460,26060,26060,13626400
2012-05-14,26100,26540,26080,26280,15092100
2012-05-15,26080,26400,26000,26220,15558100
2012-05-16,25960,26000,24560,24600,38488900
2012-05-17,24600,24860,24020,24460,33041100
2012-05-18,24080,24100,23300,23320,30023750
2012-05-21,23880,24320,23800,24180,23702750
2012-05-22,25100,25100,24540,24800,23830550
2012-05-23,24800,24800,23900,24420,16157100
2012-05-24,24260,24500,23960,24500,15251250
2012-05-25,24660,24920,24460,24500,10164250
2012-05-29,24240,24760,24120,24760,10815350
2012-05-30,24760,24800,24300,24520,12653250
2012-05-31,24260,24260,23840,24220,22106900
2012-06-01,24260,24740,23980,24660,13554450
2012-06-04,23960,24100,23840,23920,18068750
2012-06-05,24020,24180,23860,24060,12848900
2012-06-07,24780,25300,24660,25300,20928350
2012-06-08,25500,25500,24900,24940,9956350
