2016-05-08,1,1000,8,맑음,1,2,유비쿼터스,한,암,3세,53.5, ,페로비치,박재우,김정철,2.7,1.3
2016-05-08,1,1000,8,맑음,2,10,모닝맘보,한,암,3세,54, ,딘홀랜드,박병일,♠강균호,10.1,2.6
2016-05-08,1,1000,8,맑음,3,11,창영로즈,한,암,3세,53.5, ,김철호,안해양,포트폴리오,78.4,13.6
2016-05-08,1,1000,8,맑음,4,4,금수,한,암,3세,53.5, ,이혁,김순근,조창석,37.1,4.6
2016-05-08,1,1000,8,맑음,5,5,우주최강,한,암,3세,54.5, ,문세영,서홍수,이효선,8.2,1.8
2016-05-08,1,1000,8,맑음,6,9,바운딩파크,한,암,3세,53.5, ,유승완,박대흥,최종환,35.2,7.9
2016-05-08,1,1000,8,맑음,7,3,농본오름,한,수,3세,55.5, ,안효리,배대선,김용래,112.5,20.3
2016-05-08,1,1000,8,맑음,8,7,메니베트,한,암,3세,54.5, ,박태종,김동균,김세민,2.7,1.5
2016-05-08,1,1000,8,맑음,9,8,미스터정안,한,수,4세,55, ,조재로,손영표,정안,25.2,4.1
2016-05-08,1,1000,8,맑음,10,1,슈퍼비전,한,수,3세,55.5, ,최원준,신우철,김방철,89.0,16.9
2016-05-08,1,1000,8,맑음,11,12,만대산산,한,암,3세,53.5, ,이아나,정지은,신영식,451.2,47.1
2016-05-08,1,1000,8,맑음,12,6,크로스존,한,암,3세,53.5, ,조성곤,박종곤,최준호 ,6.5,1.7
2016-05-08,2,1200,8,맑음,1,4,레드우드,한,거,3세,56, ,황순도,박재우,김정철,2.2,1.5
2016-05-08,2,1200,8,맑음,2,7,봉화로켓,한,거,3세,56, ,딘홀랜드,배대선,최종환,5.3,2.9
2016-05-08,2,1200,8,맑음,3,6,스타어헤드,한,암,3세,54, ,페로비치,배휴준,♠김양호,2.9,1.5
2016-05-08,2,1200,8,맑음,4,1,백산챔프,한,수,3세,56, ,김동수,최봉주,♠이용식,11.3,3.1
2016-05-08,2,1200,8,맑음,5,5,신드롬,한,암,3세,54, ,박현우,이관호,차영희,11.6,3.8
2016-05-08,2,1200,8,맑음,6,2,뉴돌풍,한,수,3세,56, ,김옥성,임봉춘,류재욱,10.9,4.2
2016-05-08,2,1200,8,맑음, ,3,델라고마운틴,한,거,3세,56, ,최범현,곽영효,허남양,----,----
2016-05-08,3,1300,8,맑음,1,6,골드패션,한,암,3세,54.5, ,최범현,곽영효,윤훈열,4.1,1.3
2016-05-08,3,1300,8,맑음,2,3,황금사냥,한,암,4세,53, ,조재로,황영원,선우패션,30.2,3.8
2016-05-08,3,1300,8,맑음,3,8,마일드캡틴,한,암,4세,55, ,송재철,배휴준,허영희,16.5,2.6
2016-05-08,3,1300,8,맑음,4,1,검진,한,암,3세,54.5, ,김철호,박병일,드림커뮤니티,1.5,1.1
2016-05-08,3,1300,8,맑음,5,2,풍웡,한,암,4세,55, ,이해동,김동균,이근우,23.5,3.7
2016-05-08,3,1300,8,맑음,6,4,베스트탄생,한,암,3세,54.5, ,페로비치,정호익,최현기,6.8,1.5
2016-05-08,3,1300,8,맑음,7,5,슈퍼트루퍼,한,암,3세,54.5, ,이현종,서인석,♠코리아호스랜드,30.9,3.4
2016-05-08,3,1300,8,맑음,8,7,하이웨이,한,암,3세,54.5, ,박태종,박흥진,송용식,29.4,6.1
2016-05-08,4,1000,8,맑음,1,5,아워캣,한,거,4세,54,33,하정훈,황영원,고제광,33.6,5.5
2016-05-08,4,1000,8,맑음,2,8,미라클엔젤,한,수,4세,52.5,28,정정희,유재길,김수경,15.5,3.0
2016-05-08,4,1000,8,맑음,3,3,용총,한,수,3세,55.5,31,김철호,정호익,♠박남성,2.4,1.5
2016-05-08,4,1000,8,맑음,4,9,데저트이글,한,거,4세,54,27,송재철,배휴준,곽승용,75.8,19.9
2016-05-08,4,1000,8,맑음,5,4,나나,한,암,4세,51,24,딘홀랜드,허재영,고창범,17.5,5.1
2016-05-08,4,1000,8,맑음,6,6,별빛신화,한,암,4세,52,27,조성곤,서인석,♠최동천,18.6,3.4
2016-05-08,4,1000,8,맑음,7,11,샛별이,한,암,3세,54,32,김혜선,양재철,♠김성진,7.2,2.2
2016-05-08,4,1000,8,맑음,8,12,애마비상,한,암,3세,51.5,27,박태종,신우철,김두식,5.4,2.5
2016-05-08,4,1000,8,맑음,9,10,천경,한,암,3세,51,24,김동수,심승태,조금제,15.4,3.4
2016-05-08,4,1000,8,맑음,10,2,세라몬드,한,암,3세,52,25,박을운,구자흥,김찬영,5.9,1.7
2016-05-08,4,1000,8,맑음,11,1,착한금아,한,암,3세,52,27,최원준,최영주,최명균,22.7,5.3
2016-05-08,4,1000,8,맑음,12,7,런포티원,한,암,4세,52,27,이아나,김윤섭,제주축협,47.0,9.2
2016-05-08,5,1200,8,맑음,1,3,조국의등불,한,수,3세,56,31,김혜선,양재철,♠코리아호스랜드,2.8,1.3
2016-05-08,5,1200,8,맑음,2,4,굿대시,한,수,4세,52,22,이기회,임봉춘,권인택,47.6,5.9
2016-05-08,5,1200,8,맑음,3,6,금곡성,한,암,3세,52.5,28,송재철,서범석,대제종합건설,5.3,1.8
2016-05-08,5,1200,8,맑음,4,1,레크리스,한,거,4세,51,21,조재로,하재흥,이유환,19.7,3.0
2016-05-08,5,1200,8,맑음,5,7,캐논스파이더,한,암,6세,52,25,패트릭,이신영,일진코스메틱,22.5,3.9
2016-05-08,5,1200,8,맑음,6,8,강남굴,한,수,4세,57,32,김철호,양재철,장철환,2.8,1.4
2016-05-08,5,1200,8,맑음,7,5,해피포에버,한,거,3세,54,27,문세영,양희진,권용수,8.7,2.2
2016-05-08,5,1200,8,맑음,8,9,헤라의여신,한,암,4세,51,21,박시천,지용철,최성룡,138.2,19.5
2016-05-08,5,1200,8,맑음,9,11,치우여제,한,암,3세,52.5,28,이현종,서인석,씨유네트워크,11.2,2.7
2016-05-08,5,1200,8,맑음,10,2,럭키시스터,한,암,5세,52,21,부민호,박윤규,박기태,67.7,13.5
2016-05-08,5,1200,8,맑음, ,10,스윕이천,한,암,4세,52,26,페로비치,심승태,이종욱,----,----
2016-05-08,6,1300,7,맑음,1,9,소박한인생,한,수,4세,55.5,26,페로비치,임봉춘,채승배,39.1,5.3
2016-05-08,6,1300,7,맑음,2,3,슈퍼엔젤,한,암,5세,54,27,이혁,이희영,박수종,4.8,1.9
2016-05-08,6,1300,7,맑음,3,11,야호미라클,한,거,4세,55.5,26,이현종,박재우,이태식,10.5,2.8
2016-05-08,6,1300,7,맑음,4,1,합작품,한,거,3세,54,24,문세영,박대흥,♠(주)디알엠씨티,4.9,2.2
2016-05-08,6,1300,7,맑음,5,2,당찬여걸,한,암,4세,55.5,30,송재철,우창구,홍금희,2.3,1.3
2016-05-08,6,1300,7,맑음,6,6,황금빛챔피언,한,거,4세,54.5,24,박현우,박천서,소태영,23.0,6.0
2016-05-08,6,1300,7,맑음,7,10,루나챔프,한,거,4세,53,21,김옥성,정지은,권광세,39.6,4.9
2016-05-08,6,1300,7,맑음,8,4,엑톤가야,한,암,4세,53,29,조재로,배휴준,♠오상철,19.0,2.5
2016-05-08,6,1300,7,맑음,9,12,코지파크,한,수,5세,53,21,딘홀랜드,하재흥,이중연,135.2,26.9
2016-05-08,6,1300,7,맑음,10,5,자진아리,한,수,4세,55.5,26,최범현,김학수,박재범,11.5,4.0
2016-05-08,6,1300,7,맑음,11,7,플라이불패,한,암,5세,54,27,조성곤,신삼영,♠오호극,30.8,6.0
2016-05-08,6,1300,7,맑음,12,8,꿈동네,한,암,4세,54.5,28,부민호,황영원,♠코리아호스랜드,23.2,4.4
2016-05-08,7,1400,7,맑음,1,2,인수재,한,수,4세,57,47,조성곤,김순근,안태건,10.1,2.8
2016-05-08,7,1400,7,맑음,2,1,쾌속파워,미,거,3세,57,48,이찬호,지용훈,남기태,5.6,2.0
2016-05-08,7,1400,7,맑음,3,9,슈퍼짱,미,수,3세,53.5,41,박태종,최봉주,김호진,11.7,2.6
2016-05-08,7,1400,7,맑음,4,10,토탈워커,미,수,3세,54,42,이해동,지용철,곽태훈,4.9,1.5
2016-05-08,7,1400,7,맑음,5,6,우승공감,일,거,3세,51,36,딘홀랜드,지용철,이수길,56.0,11.2
2016-05-08,7,1400,7,맑음,6,4,선제일격,미,수,3세,52,38,박병윤,박흥진,오왕근,73.7,15.5
2016-05-08,7,1400,7,맑음,7,11,절대병기,미,거,3세,52,38,유승완,황영원,인천연합,47.5,11.9
2016-05-08,7,1400,7,맑음,8,3,영웅불패,미,거,4세,51.5,36,신대전,신우철,곽승용,66.3,11.7
2016-05-08,7,1400,7,맑음,9,5,시티즌엠,미,수,3세,53.5,41,이상혁,김점오,김우식,6.8,1.8
2016-05-08,7,1400,7,맑음,10,8,황금천하,미,수,3세,55.5,45,문세영,서정하,송철흠,2.2,1.1
2016-05-08,7,1400,7,맑음,11,12,히든파티,미,수,3세,52.5,39,황종우,김동균,권용수,85.0,11.5
2016-05-08,7,1400,7,맑음, ,7,큐피드보이,일,거,4세,53,39,이혁,유재길,우두헌,----,----
2016-05-08,8,1300,7,맑음,1,6,빙고스타,한,암,4세,54.5,44,윤영민,임봉춘,로열패밀리,4.2,1.8
2016-05-08,8,1300,7,맑음,2,1,매직퀸,한,암,5세,52,39,박태종,유재길,오왕근,4.3,1.6
2016-05-08,8,1300,7,맑음,3,5,동해찬가,한,암,3세,51,42,하정훈,최상식,강충모,3.2,1.4
2016-05-08,8,1300,7,맑음,4,9,새재사랑,한,수,4세,51,36,김도중,김동균,김익영,19.7,4.9
2016-05-08,8,1300,7,맑음,5,4,샤이닝트라이,한,거,4세,53,37,이찬호,하재흥,선용호,18.0,7.5
2016-05-08,8,1300,7,맑음,6,8,미라클러버,한,암,4세,52,37,페로비치,박윤규,김창희,7.5,2.4
2016-05-08,8,1300,7,맑음,7,3,더존코코,한,암,4세,54.5,44,유승완,박종곤,최준호 ,28.7,5.4
2016-05-08,8,1300,7,맑음,8,11,브라이언,한,암,4세,51,37,김동수,안병기,안병렬,13.9,2.8
2016-05-08,8,1300,7,맑음,9,7,새약진,한,암,6세,51,36,신대전,홍대유,노병석,108.3,18.4
2016-05-08,8,1300,7,맑음,10,10,일렉스터,한,거,5세,53,37,이혁,김순근,권인택,21.9,3.7
2016-05-08,8,1300,7,맑음,11,2,시가에이스,한,수,4세,57,45,이현종,이관호,♠박성식,13.6,3.7
2016-05-08,9,1700,7,맑음,1,1,밸리스타,한,수,5세,54.5,53,이찬호,박병일,이성헌,4.4,2.1
2016-05-08,9,1700,7,맑음,2,4,라크윙,한,수,4세,56,56,조성곤,김학수,김주성,3.4,1.6
2016-05-08,9,1700,7,맑음,3,3,블루가디언,한,암,5세,51.5,51,김동수,심승태,김순건,2.5,1.6
2016-05-08,9,1700,7,맑음,4,2,가람산성,한,수,6세,57,58,정평수,지용훈,이선호,16.5,6.8
2016-05-08,9,1700,7,맑음,5,7,푸른거탑,한,암,5세,58,64,송재철,지용철,정수남,11.6,6.1
2016-05-08,9,1700,7,맑음,6,6,미라클축제,한,암,6세,52.5,53,이아나,박윤규,김성규,6.7,3.1
2016-05-08,9,1700,7,맑음,7,5,금포엔젤,한,암,5세,52,51,박병윤,최영주,이기철,25.0,8.0
2016-05-08,10,1800,7,맑음,1,9,클린업조이,미,거,5세,60,116,함완식,심승태,민형근,1.4,1.1
2016-05-08,10,1800,7,맑음,2,4,황금탑,미,수,5세,52,94,이상혁,서정하,송철흠,19.2,2.1
2016-05-08,10,1800,7,맑음,3,6,빛의왕자,미,수,6세,52,97,페로비치,박윤규,박기태,7.4,1.5
2016-05-08,10,1800,7,맑음,4,2,스페이스포트,미,수,6세,51,93,박태종,우창구,이보원,6.7,1.7
2016-05-08,10,1800,7,맑음,5,8,마이데이,한,암,6세,52,97,조성곤,정호익,백국인,57.0,6.3
2016-05-08,10,1800,7,맑음,6,5,행운번쩍,미,수,6세,52,87,이찬호,김동철,이종원,44.8,8.6
2016-05-08,10,1800,7,맑음,7,7,파랑주의보,미,수,6세,52.5,101,이혁,김순근,♠지대섭,27.3,4.2
2016-05-08,10,1800,7,맑음,8,1,천적,미,거,5세,52,83,유승완,최봉주,조금제,103.3,12.3
