가람산성,한,수,2010/03/10,7,국4,09,지용훈,이선호,볼포니,커맬라,34,3,2,11,0,0,144552000,47,20000
가면무도회,미,암,2014/03/07,3,외4,21,임봉춘,윤우환,U S RANGER,UNTAMED PASSION,4,0,0,4,0,0,0,37,65000
가속대장,한,수,2014/03/19,3,국6,16,최봉주,코리아호스랜드,다이스댄서,최선돌파,0,0,0,0,0,0,0,0,0
가속돌풍,한,거,2013/02/05,4,국5,99,휴양마,김지훈,엑스플로잇,영웅전사,11,0,2,9,0,1,18200000,26,0
가속불패,한,거,2012/03/23,5,국1,18,박대흥,(주)자성실업,사이코배블,허니비,13,6,3,4,1,1,270550000,81,0
가속신화,한,암,2014/02/05,3,국미,12,서범석,(주)늘푸른목장,록하드텐,스톱앤드채트,0,0,0,0,0,0,0,0,30000
가을의전설,호,수,2013/10/16,4,외4,20,배대선,고영희,CASINO PRINCE,CHINESE WHISPERS,10,1,0,10,1,0,45600000,46,35000
가이스타트,한,거,2011/05/10,6,국2,10,정호익,김근영,사쿠라시킹,틴젤비츠,36,2,7,11,1,1,232060000,69,0
가이아선더,한,수,2013/02/21,4,국2,01,박종곤,이웅열,원쿨캣,나우코프위드디스,16,4,4,10,2,3,200950000,66,0
가자가자,한,암,2014/03/27,3,국6,07,구자흥,조건진,제이에스홀드,미소피아,2,0,0,2,0,0,0,0,0
가장먼저,한,암,2014/04/15,3,국5,54,박천서,한영석,호크윙,선더우먼,7,1,0,7,1,0,14800000,28,0
갈라캣,미,수,2011/05/07,6,외3,21,임봉춘,이수근,D'WILDCAT,FROM BEHIND,37,1,4,12,1,1,159110000,63,22000
갈색바람,한,암,2012/02/23,5,국4,99,휴양마,강용식,어드마이어돈,오마이크릭,24,3,1,10,2,0,109880000,38,0
갈색전령,미,거,2012/04/07,5,외3,46,양재철,김성진,SILVER TRAIN,LAST OASIS,25,1,1,8,0,0,67700000,51,41071
갈색총알,한,거,2014/03/19,3,국6,18,박대흥,죽마조합,한강루비,그래나이트걸,2,0,0,2,0,0,5200000,0,0
갈표범,호,수,2014/09/09,3,외4,05,우창구,정기환,GLOBETROTTER,GOLDEN ASCENT,0,0,0,0,0,0,0,42,15803
감격의순간,한,암,2014/03/30,3,국미,05,우창구,이보원,캐피털스팬딩,리버브룩,0,0,0,0,0,0,0,0,40500
감동의챔피언,한,거,2012/04/25,5,국4,16,최봉주,조금제,이터널챔피언,챌린지퀸,22,2,3,10,0,0,97700000,41,20000
강대강,한,거,2013/05/10,4,국4,04,박윤규,권인택,델라고브롬,스페셜레드,15,2,2,11,2,2,63600000,38,0
강서으뜸,한,수,2015/02/16,2,국미,42,이관호,(주)디알엠씨티,한센,그레이트브리지,0,0,0,0,0,0,0,0,90000
강성대국,한,수,2013/02/19,4,국2,17,김점오,박양호,인그란디어,포토스톤,15,5,2,6,1,1,191200000,70,0
강철시대,한,수,2013/02/25,4,국4,23,유재길,허건호,호크윙,레드머리너,17,1,3,9,1,1,60600000,37,0
강촌의아침,한,암,2014/02/19,3,국5,48,김대근,최상섭,델라고브롬,선더앤드아이스,5,0,2,5,0,2,29200000,28,25000
강타,미,거,2011/02/28,6,외3,27,박병일,김철,애니기븐새터데이,BLOND LADY,14,1,0,11,1,0,70500000,59,56838
강톨이,한(포),거,2012/03/03,5,국2,45,김순근,김형근,SUPER SAVER,말라베이,16,4,1,6,0,1,162320000,67,0
