가나도라,한(포),암,2015/03/22,3,국5,50,박재우,조창규,I WANT REVENGE,돈스피치,7,1,1,7,1,1,28080000,30,0
가라가라가,한,수,2015/05/12,3,국5,31,강환민,서창식,엑톤파크,키스어브선더,4,1,1,4,1,1,36200000,32,0
가속불패,한,거,2012/03/23,6,국1,18,박대흥,(주)자성실업,사이코배블,허니비,21,9,3,8,3,0,551450000,105,0
가온질주,미,수,2016/01/19,2,외미,22,안병기,김기종,BODEMEISTER,NUMERO D'ORO,0,0,0,0,0,0,0,0,0
가온챔프,한,수,2015/04/21,3,국3,22,안병기,김기종,엑톤파크,루비퀸,5,3,1,5,3,1,252000000,64,0
가을의전설,호,수,2013/10/16,5,외1,99,휴양마,고영희,CASINO PRINCE,CHINESE WHISPERS,20,6,0,9,4,0,307350000,96,35000
가자가자,한,암,2014/03/27,4,국6,34,리카디,조건진,제이에스홀드,미소피아,9,0,0,5,0,0,4320000,0,0
갈라캣,미,수,2011/05/07,7,외3,99,휴양마,이수근,D'WILDCAT,FROM BEHIND,49,1,4,11,0,0,182360000,57,22000
갈잎,한,암,2016/04/11,2,국6,37,심승태,(주)디알엠씨티,애니기븐새터데이,오피스어타이어,0,0,0,0,0,0,0,0,0
감격의순간,한,암,2014/03/30,4,국2,05,우창구,이보원,캐피털스팬딩,리버브룩,11,4,1,11,4,1,147450000,67,0
갑오드림,한,암,2015/05/24,3,국6,99,휴양마,김평갑,메니피,드림러너,1,0,0,1,0,0,0,0,0
갑오원더풀,미,거,2015/02/17,3,외미,54,박천서,김평갑,티즈원더풀,UNION MADE,0,0,0,0,0,0,0,0,0
갓오브삭스,한,수,2016/02/27,2,국미,31,강환민,김창식,탐라에이스,와치미로,0,0,0,0,0,0,0,0,0
강대강,한,거,2013/05/10,5,국4,99,휴양마,권인택,델라고브롬,스페셜레드,29,2,4,12,0,2,110400000,41,0
강산의아침,한,수,2015/04/18,3,국6,48,김대근,최상섭,피스룰즈,와일드우드레이디,4,0,0,4,0,0,5200000,0,0
강서으뜸,한,수,2015/02/16,3,국5,42,이관호,(주)디알엠씨티,한센,그레이트브리지,8,1,1,8,1,1,22720000,30,0
강성대국,한,수,2013/02/19,5,국1,17,김점오,박양호,인그란디어,포토스톤,25,7,4,9,2,2,370800000,90,0
강철시대,한,수,2013/02/25,5,국4,23,유재길,허건호,호크윙,레드머리너,28,2,3,10,1,0,105000000,43,0
강촌의별,한,암,2015/03/16,3,국4,48,김대근,최상섭,채플로열,일루시브로시,4,2,1,4,2,1,58200000,39,0
강토마,한,거,2015/04/20,3,국3,10,정호익,김광명,테스타마타,무한신조,5,3,1,5,3,1,88200000,52,0
강호개척,한,거,2015/04/13,3,국6,99,휴양마,황철연,샤프휴머,퍼플힐즈,3,0,1,3,0,1,11600000,0,0
강화총각,한,수,2015/04/17,3,국5,99,휴양마,서운석,피스룰즈,미러클윈,5,1,0,5,1,0,35200000,31,0
개나리송,한,수,2016/02/06,2,국미,18,박대흥,(주)케이씨피,사이먼퓨어,송버드투,0,0,0,0,0,0,0,0,0
개척자,한,거,2013/03/25,5,국5,04,박윤규,박덕희,시에로골드,그레이톰보이,20,1,0,11,1,0,35740000,29,0
개천의용,한,암,2014/03/16,4,국4,99,휴양마,임총재,샤프휴머,탐라비바리,12,2,1,8,1,0,62800000,36,0
