가나도라,한(포),암,2015/03/22,2,국6,50,박재우,조창규,I WANT REVENGE,돈스피치,0,0,0,0,0,0,0,0,0
가람산성,한,수,2010/03/10,7,국4,09,지용훈,이선호,볼포니,커맬라,37,3,2,12,0,0,149952000,46,20000
가면무도회,미,암,2014/03/07,3,외4,99,휴양마,윤우환,U S RANGER,UNTAMED PASSION,6,0,0,6,0,0,0,36,65000
가속대장,한,수,2014/03/19,3,국6,99,휴양마,코리아호스랜드,다이스댄서,최선돌파,1,0,0,1,0,0,0,0,0
가속돌풍,한,거,2013/02/05,4,국5,37,심승태,김지훈,엑스플로잇,영웅전사,11,0,2,9,0,1,18200000,26,0
가속불패,한,거,2012/03/23,5,국1,99,휴양마,(주)자성실업,사이코배블,허니비,15,6,3,4,0,0,289250000,83,0
가속신화,한,암,2014/02/05,3,국미,12,서범석,(주)늘푸른목장,록하드텐,스톱앤드채트,0,0,0,0,0,0,0,0,30000
가을의전설,호,수,2013/10/16,4,외2,20,배대선,고영희,CASINO PRINCE,CHINESE WHISPERS,12,3,0,10,3,0,122550000,67,35000
가이아선더,한,수,2013/02/21,4,국2,01,박종곤,이웅열,원쿨캣,나우코프위드디스,19,4,4,10,1,1,209050000,66,0
가자가자,한,암,2014/03/27,3,국6,07,구자흥,조건진,제이에스홀드,미소피아,4,0,0,4,0,0,0,0,0
가장먼저,한,암,2014/04/15,3,국5,54,박천서,한영석,호크윙,선더우먼,8,1,0,8,1,0,16400000,27,0
갈라캣,미,수,2011/05/07,6,외3,21,임봉춘,이수근,D'WILDCAT,FROM BEHIND,39,1,4,12,1,1,162860000,62,22000
갈색전령,미,거,2012/04/07,5,외4,46,양재철,김성진,SILVER TRAIN,LAST OASIS,27,1,1,7,0,0,67700000,49,41071
갈색총알,한,거,2014/03/19,3,국6,18,박대흥,죽마조합,한강루비,그래나이트걸,4,0,0,4,0,0,6080000,0,0
갈표범,호,거,2014/09/09,3,외4,99,휴양마,정기환,GLOBETROTTER,GOLDEN ASCENT,1,0,0,1,0,0,0,42,15803
감격의순간,한,암,2014/03/30,3,국6,05,우창구,이보원,캐피털스팬딩,리버브룩,0,0,0,0,0,0,0,0,40500
감동의챔피언,한,거,2012/04/25,5,국4,16,최봉주,조금제,이터널챔피언,챌린지퀸,25,2,4,11,0,1,110300000,43,20000
강대강,한,거,2013/05/10,4,국4,99,휴양마,권인택,델라고브롬,스페셜레드,18,2,2,10,2,1,69000000,37,0
강서으뜸,한,수,2015/02/16,2,국6,42,이관호,(주)디알엠씨티,한센,그레이트브리지,0,0,0,0,0,0,0,0,90000
강성대국,한,수,2013/02/19,4,국2,17,김점오,박양호,인그란디어,포토스톤,17,5,2,7,0,1,191200000,68,0
강철시대,한,수,2013/02/25,4,국4,23,유재길,허건호,호크윙,레드머리너,18,1,3,8,1,1,68400000,38,0
강촌의별,한,암,2015/03/16,2,국미,48,김대근,최상섭,채플로열,일루시브로시,0,0,0,0,0,0,0,0,30000
강톨이,한(포),거,2012/03/03,5,국3,45,김순근,김형근,SUPER SAVER,말라베이,19,4,1,6,0,0,162320000,62,0
강호시대,미,수,2010/02/10,7,외3,53,김동철,선우패션,FLATTER,MAMA I'M HOME,47,2,3,8,0,0,191593000,60,25847
개나리,캐,암,2013/04/23,4,외1,18,박대흥,김원숙,PHILANTHROPIST,HAPPY TO BE HOME,13,3,5,7,1,3,276700000,94,73222
개척자,한,거,2013/03/25,4,국5,04,박윤규,박덕희,시에로골드,그레이톰보이,10,1,0,5,1,0,26340000,30,20000
개천의용,한,암,2014/03/16,3,국5,33,서인석,임총재,샤프휴머,탐라비바리,5,1,1,5,1,1,35200000,33,0
거북이만세,한,암,2015/04/02,2,국미,50,박재우,강용식,와이와이와이,빅터헌터,0,0,0,0,0,0,0,0,0
건워크어바웃,미,수,2014/02/23,3,외3,38,박흥진,서순배,GONE ASTRAY,SKY'S HONOR,4,1,0,4,1,0,37200000,54,60622
검란,한,암,2013/02/18,4,국5,27,박병일,드림커뮤니티,피코센트럴,탐라비바리,8,1,1,7,1,0,17400000,27,0
검령,한,수,2013/03/20,4,국3,99,휴양마,드림커뮤니티,메이세이오페라,별기,15,3,4,8,1,4,146800000,58,0
검빛강자,한,거,2013/05/20,4,국2,40,송문길,박복용,인그란디어,탄디아,15,6,0,10,6,0,278350000,77,0
검진,한,암,2013/03/02,4,국5,27,박병일,드림커뮤니티,볼포니,막크스걸,20,0,4,13,0,2,67100000,35,0
검행,미,수,2014/05/18,3,외4,99,휴양마,드림커뮤니티,LOOKIN AT LUCKY,DOUBLE DOUBLEVILLE,5,0,0,5,0,0,10800000,43,60305
